レースコード,レース場,レース回,天気,風向,風速,波の高さ,スタンド距離,枠,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター2連対率,ボート2連対率,展示タイム,順位,結果,3連複_結果,全国勝率_Zスコア,全国2連対率_Zスコア,当地勝率_Zスコア,当地2連対率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240616MKN05,三国,05R,曇り,向かい風,4.0,4.0,45.0,2,54,A2,5.83,40.82,5.86,36.36,35.29,43.06,6.84,2,0,1,0.5581771038068266,0.4594751793974139,0.19308401687408736,-0.09574142652978684,1.1676798200324479,1.5041565355396502,1.2941040344097794
20240616MKN06,三国,06R,曇り,向かい風,2.0,2.0,45.0,2,53,A2,5.7,41.04,5.93,36.96,26.58,37.84,6.73,1,1,1,0.49440894100529104,0.6241778759234545,0.7450011971923343,0.6956627101552622,-1.6442251674957409,0.7153889242113596,-1.2049439963601207
20240616MKN07,三国,07R,晴,右向かい風,1.0,1.0,45.0,2,54,A2,5.61,40.98,2.67,0.0,21.98,47.62,6.8,3,0,1,0.7790406076937126,0.972476480561521,-1.1713417460314617,-1.2013745369207356,-0.9000191442875801,0.4109454701751603,0.20920685218891902
20240616MKN08,三国,08R,晴,右向かい風,2.0,2.0,45.0,2,56,A2,4.31,22.43,0.0,0.0,32.5,28.95,6.83,4,0,0,-1.114322319093815,-0.8974093296486975,-1.845831609164082,-1.7529757551623126,-0.04470990428092781,-0.061705895864832445,1.3524068651867893
20240616MKN09,三国,09R,晴,向かい風,4.0,4.0,45.0,2,50,A2,4.33,25.81,3.89,26.32,42.86,34.94,6.79,2,0,1,-0.1889248930075537,-0.07285828161080116,-0.7360422925593941,-0.290640147732956,0.8325372984711646,0.636555488137651,-0.6055300708195026
20240616MKN10,三国,10R,晴,向かい風,4.0,4.0,45.0,2,51,A2,6.34,45.6,0.0,0.0,48.0,29.27,6.77,2,0,1,0.8345184882972743,0.8546602156384586,-1.103037420369093,-0.9539119208460125,1.9227661226962238,-1.2130786214606184,0.38961106014951924
20240616MKN11,三国,11R,晴,向かい風,2.0,2.0,45.0,2,55,B1,5.06,27.93,4.62,30.77,27.16,36.99,6.83,5,0,0,0.07911544972508518,-0.1809419891905914,0.5386721763322795,0.8979664762742097,-0.6330371621530823,0.1416314233765971,0.6711560552140226
20240616MKN12,三国,12R,晴,右横風,1.0,1.0,45.0,2,56,A1,6.09,45.81,6.56,55.56,20.59,54.43,6.75,4,0,0,-1.0200381220350423,-0.8394395867567831,-0.14231807997879767,1.8193011799627412,-0.9361547225461857,1.6023746648055504,-0.7302967433402194
20240616TKN01,常滑,01R,晴,追い風,1.0,0.0,40.0,2,54,B1,3.85,18.52,4.57,35.71,41.94,30.23,6.81,5,0,0,-0.1066617627309787,-0.22213466753812558,0.40949550641719046,1.0061749860460294,0.7528186131498005,-0.9121882222112602,0.45291081365782
20240616TKN02,常滑,02R,晴,追い風,1.0,0.0,40.0,2,52,A2,5.76,40.91,0.0,0.0,31.5,36.82,6.77,3,0,1,1.0139596878159436,1.080701947935885,-1.9163404926153995,-1.5004260237968094,0.04652102817374008,0.32060699107436846,-0.944632406537496
20240616TKN03,常滑,03R,晴,右向かい風,2.0,0.0,40.0,2,54,A2,4.13,12.36,6.65,47.83,42.96,39.92,6.74,2,0,1,-0.47914593242521974,-0.7765540609472812,1.269853015437924,1.4853973758014765,1.3021340786378406,0.3926905007152144,-1.6484511834895215
20240616TKN04,常滑,04R,晴,右向かい風,2.0,0.0,40.0,2,52,A2,6.23,44.62,5.63,41.67,25.0,30.3,6.9,4,0,0,0.6646249017975049,0.6708679623054458,0.6379813951168709,0.8097637295403433,-1.0789151446780956,-0.9776162801248572,0.9151617004789234
20240616TKN05,常滑,05R,晴,右向かい風,2.0,0.0,40.0,2,50,B1,2.15,3.7,2.12,1.32,27.05,34.36,6.88,5,0,0,-1.0360189746228183,-1.1815757324859173,-0.7471316728517183,-1.0280044528511636,-1.3232543912674184,0.5699766112460702,0.7372097807744674
20240616TKN06,常滑,06R,晴,右向かい風,2.0,0.0,40.0,2,51,B1,4.37,21.05,2.73,6.67,42.97,35.84,6.87,5,0,0,-0.32523382823328695,-0.48619133458013897,-1.1902431369995572,-1.1427861951734353,1.4012546073809768,-0.43835570392345374,0.33447293779724724
20240616TKN07,常滑,07R,晴,右向かい風,2.0,0.0,40.0,2,57,B2,1.37,0.0,1.25,0.0,33.86,27.73,6.83,6,0,0,-1.1971859474549118,-1.2744230226200801,-0.6426354969883444,-0.7830793187605121,0.9599528495130376,-1.3812557892282473,-0.4609592169968963
20240616TKN08,常滑,08R,晴,右横風,2.0,0.0,40.0,2,52,B1,3.84,16.46,0.0,0.0,37.5,35.19,6.82,6,0,0,-1.416273081653138,-1.3673589012177363,-1.916624780058619,-1.5762858488637776,-0.07335701406486608,0.3553643842015511,0.03054806088593509
20240616TKN09,常滑,09R,晴,右向かい風,2.0,0.0,40.0,2,50,A2,6.91,60.2,6.0,37.5,32.54,36.48,6.78,1,1,1,1.2560664999616034,1.445640675237207,0.826547634022773,0.5410644774025031,-0.07054220867204011,1.60995161171117,-0.520657600875457
20240616TKN10,常滑,10R,晴,右横風,2.0,0.0,40.0,2,51,B1,3.81,19.28,2.92,7.69,29.01,41.05,6.86,4,0,0,-1.0065619309235905,-0.8836928283096078,-1.0554072346162904,-1.0183151707611973,-0.7916642223029605,1.5764504062954536,0.07478530044943843
20240616TKN11,常滑,11R,晴,右向かい風,2.0,0.0,40.0,2,54,B1,5.46,36.46,3.54,11.54,32.58,41.8,6.78,3,0,1,-0.31603048991014293,-0.25370184007399005,-0.193351787648969,-0.5607890435785209,0.37117117304730735,0.8122766846490516,-0.7844645405527378
20240616TKN12,常滑,12R,晴,右追い風,2.0,0.0,40.0,2,53,A2,5.9,38.58,5.71,37.5,27.34,34.45,6.85,1,1,1,0.8090317986956984,0.6212623883306198,0.1489160344967042,0.036232004202956185,-0.35343344963268153,-0.10988491948710108,0.326598632371099
20240616HWJ01,平和島,01R,晴,追い風,2.0,3.0,37.0,2,53,B1,3.85,17.24,3.0,14.29,0.0,0.0,7.02,2,0,1,-0.20939687674863466,-0.515524601836181,-0.7255172775120179,-0.46234507840142125,,,0.9837387536759256
20240616HWJ02,平和島,02R,晴,追い風,3.0,3.0,37.0,2,54,B1,4.24,21.24,4.55,25.29,0.0,0.0,7.03,1,1,1,-0.12021353186427491,-0.028722988448844564,0.07456624364977182,-0.009015110484113693,,,1.1436999325014146
20240616HWJ03,平和島,03R,晴,追い風,5.0,3.0,37.0,2,51,A1,6.71,53.85,6.65,48.57,0.0,0.0,6.95,2,0,1,1.4204020060044389,1.5128090123007478,0.8468071645587593,0.9031884759407566,,,0.19446111706565708
20240616HWJ04,平和島,04R,晴,追い風,5.0,3.0,37.0,2,55,B1,4.73,23.85,4.77,25.81,0.0,0.0,6.89,1,1,1,-0.42941490789278286,-0.4287929653404701,0.38032074096839025,0.06875278568200408,,,-1.2731996952469637
20240616HWJ05,平和島,05R,晴,追い風,6.0,4.0,37.0,2,52,A2,5.36,34.25,5.77,43.18,0.0,0.0,7.01,3,0,1,0.014705683585853998,-0.12962890064912866,0.4408487950488778,0.5800103179077394,,,0.18500658861724809
20240616HWJ06,平和島,06R,晴,追い風,6.0,4.0,37.0,2,51,B1,4.03,14.94,4.5,23.08,0.0,0.0,7.12,2,0,1,-1.5258338693940432,-1.2601953385438027,-0.07125091785223803,-0.35457591464358856,,,1.4076652120163056
20240616HWJ07,平和島,07R,晴,追い風,4.0,3.0,37.0,2,52,B1,3.44,23.08,4.56,28.0,0.0,0.0,6.97,6,0,0,-0.5766556823807304,-0.08948023352128404,0.8710098559844976,0.7039848816958981,,,-0.6438285514574777
20240616HWJ08,平和島,08R,晴,追い風,6.0,4.0,37.0,2,52,B1,5.08,32.11,0.0,0.0,0.0,0.0,7.06,4,0,0,0.7928143101633641,0.8680412035598271,-1.0414135523451349,-0.7115767326678551,,,0.605328886893181
20240616HWJ09,平和島,09R,晴,追い風,6.0,4.0,37.0,2,55,B1,4.39,26.26,5.64,45.45,0.0,0.0,6.95,3,0,1,-1.11574264241957,-0.4585345356784784,0.8813516470632901,1.1283328309219613,,,-1.6174915980515698
20240616HWJ10,平和島,10R,晴,追い風,5.0,3.0,37.0,2,52,A1,5.71,39.0,0.0,0.0,0.0,0.0,7.04,2,0,1,0.6153800291252041,0.5831281913637003,-1.270734900525001,-1.1454389820189084,,,-0.2300218531141133
20240616HWJ11,平和島,11R,晴,追い風,4.0,3.0,37.0,2,53,B1,5.75,40.79,4.57,25.77,0.0,0.0,6.97,1,1,1,0.22448449364429002,0.39544095557076203,-0.07196117494640199,-0.2711417815487126,,,-1.1015759470540758
20240616HWJ12,平和島,12R,晴,追い風,6.0,4.0,37.0,2,52,B1,5.4,33.02,5.52,39.13,0.0,0.0,6.88,1,1,1,-0.6869749739113776,-0.9184938442075015,-0.785695306215176,-0.5475688093488656,,,-1.238106903657042
20240616EDG01,江戸川,01R,曇り,左追い風,4.0,5.0,37.1,2,55,B1,4.4,23.53,5.29,21.43,55.56,28.0,6.96,2,0,1,1.1092687221972815,1.410935935683244,1.2411617871751193,1.2100920145393559,1.5241295964688415,-0.6874982325951493,0.8887166209630437
20240616EDG02,江戸川,02R,曇り,左追い風,4.0,5.0,37.1,2,55,A2,5.51,30.68,5.58,31.58,41.18,44.44,6.77,1,1,1,0.33810962025033237,-0.09575129204252296,0.26432219044951555,-0.14686266041161591,0.5024218551740043,0.04619915907888056,-1.7284593433809252
20240616EDG03,江戸川,03R,晴,追い風,4.0,5.0,37.1,2,54,B1,4.73,25.0,5.43,33.98,25.0,21.43,6.94,4,0,0,-0.28561517228093686,-0.5891096088573414,0.26303206719747596,0.4123822133729017,-0.6308733714375783,-0.6625886488940694,0.6918984060216702
20240616EDG04,江戸川,04R,晴,追い風,5.0,5.0,37.1,2,53,A2,3.75,21.67,5.12,28.81,26.67,5.88,6.92,6,0,0,-1.001535266112698,-0.5857827627978185,0.14706401279101836,-0.08534176627456475,-0.595200383014737,-1.0858422485516046,-0.42378968976300196
20240616EDG05,江戸川,05R,晴,追い風,7.0,5.0,37.1,2,49,B1,5.11,32.17,4.77,26.92,21.05,27.27,6.94,2,0,1,0.10917393027298464,0.09020177190419383,0.6770771929110073,0.4810066665393459,-0.7106270217616323,-0.509378463871912,-0.8122914203647484
20240616EDG06,江戸川,06R,晴,追い風,8.0,10.0,37.1,2,56,A1,6.25,42.74,6.42,45.26,20.83,57.14,7.03,1,1,1,0.8571504125120653,0.7324673609278373,1.0236436932549706,0.726389866181812,-0.948944011186856,1.2584186991480106,0.0
20240616EDG07,江戸川,07R,晴,左追い風,8.0,15.0,37.1,2,53,A2,5.88,39.37,5.37,34.21,35.29,39.13,6.94,5,0,0,0.8075323120766472,0.5466167759740506,0.8293229880290711,0.7452080206191433,1.6494973113702005,0.2476032988086325,-1.358395411961507
20240616EDG08,江戸川,08R,晴,追い風,10.0,20.0,37.1,2,56,B1,5.74,35.51,4.35,22.58,27.78,47.06,7.09,2,0,1,0.8571153259634519,0.6357591567074665,-0.9926567160863213,-0.7182514795588488,-0.6857313423634455,0.6373135576824942,-1.3874725684513907
20240616EDG09,江戸川,09R,晴,追い風,9.0,20.0,37.1,2,52,B1,5.14,32.38,4.57,26.47,35.29,29.41,7.16,4,0,0,-0.06608835239760258,-0.06908900931271858,0.22480393625914225,0.0872134638904677,0.6049385899009317,-0.30067149490316486,-0.30780011794400475
20240616EDG10,江戸川,10R,晴,追い風,9.0,20.0,37.1,2,57,A2,5.18,34.62,6.3,45.0,52.94,43.75,7.02,2,0,1,0.3348685934448187,0.4180901274384498,1.173546381661854,0.7140724239615983,0.8931847220194079,0.5688189185988732,-0.8761339152401444
20240616TDA01,戸田,01R,晴,無風,0.0,0.0,37.0,2,55,B1,4.09,24.36,4.71,28.57,27.36,30.77,6.74,6,0,0,-0.674746038407568,-0.25195714058313073,0.09071455311502226,0.33337144770397226,-1.3133312488541,-0.605750345586863,-1.1278673705953661
20240616TDA02,戸田,02R,晴,無風,0.0,0.0,37.0,2,50,B1,4.36,25.0,4.56,25.0,42.92,38.24,6.77,1,1,1,-1.244756388270444,-0.976803415712755,-0.2585771780757934,-0.3244884766213174,0.8683784241948342,0.044980332824974316,-1.267731382092767
20240616TDA03,戸田,03R,晴,無風,0.0,0.0,37.0,2,53,B1,4.2,24.14,4.52,21.15,44.95,29.08,6.73,3,0,1,-0.7362701792360452,-0.6439621917389916,0.17464561276778343,-0.12149613736643589,1.7980859332695647,-1.8061603684093412,-1.063331052141138
20240616TDA04,戸田,04R,晴,左追い風,1.0,1.0,37.0,2,44,A2,6.19,49.09,5.59,40.63,26.32,36.82,6.72,4,0,0,1.1326052690314754,1.2594763194912528,0.7151883025554703,0.7485878104131668,-1.0688139900300941,-0.09784186510857,-1.3727030725871565
20240616TDA05,戸田,05R,晴,左向かい風,1.0,1.0,37.0,2,50,B1,4.18,14.89,3.65,10.0,53.62,28.96,6.74,2,0,1,-0.9571268521765418,-1.3010140520312474,-0.22948453236842709,-0.7336873142053122,1.970725617620289,-1.0107966350365476,-1.019030678437961
20240616TDA06,戸田,06R,晴,左向かい風,3.0,2.0,37.0,2,53,A1,6.28,37.62,6.58,45.26,35.58,33.98,6.77,3,0,1,0.975058226910849,0.3990696677261097,1.0901490723361598,1.406301188346434,0.08699827660839661,-0.190387484076054,-1.0311248182468575
20240616TDA07,戸田,07R,晴,左追い風,4.0,3.0,37.0,2,54,B1,4.83,24.24,4.87,21.74,33.33,37.81,6.82,4,0,0,-0.4635000853155628,-0.7793788072973666,0.4531574251388803,0.1625390254272413,-0.775131292266575,0.03732964385764043,0.21673223139455863
20240616TDA08,戸田,08R,晴,左追い風,3.0,3.0,37.0,2,45,B1,4.69,30.39,5.6,35.0,36.7,47.03,6.76,5,0,0,-0.25921037302375943,0.05783804145465591,0.591787411163537,0.5717517808955256,1.2198510462972416,1.8815326876730045,-0.560112033611197
20240616TDA09,戸田,09R,晴,左向かい風,3.0,3.0,37.0,2,59,A2,6.17,41.41,0.0,0.0,35.35,36.08,6.84,2,0,1,0.7705192978050204,0.5162934599812327,-1.6812869643537192,-1.438048693844686,-0.23643804624636838,-0.4191539387586255,0.0
20240616TDA10,戸田,10R,晴,左追い風,3.0,2.0,37.0,2,56,A1,5.7,38.68,6.8,60.0,31.73,33.5,6.93,1,1,1,0.9404357389292186,1.0592129859811144,1.367542785707222,1.7256956100032355,-0.9112393966124355,-0.6733459890106483,0.48382062482260474
20240616TDA11,戸田,11R,晴,左横風,4.0,3.0,37.0,2,51,B1,4.13,21.43,5.17,33.33,37.84,29.63,6.87,6,0,0,-1.2386876422762103,-1.2312273478221893,-0.29207987933949797,0.0933924058324592,0.13458176387543008,-0.7857459254087933,0.6804138174397806
20240616TDA12,戸田,12R,晴,左追い風,4.0,4.0,37.0,2,53,A2,5.17,29.75,0.0,0.0,34.91,32.81,6.9,3,0,1,-0.2641267470413015,-0.31727862785364613,-1.0957228606384015,-0.8696469379926154,-1.3403510744281013,-1.0083151345730326,1.374010773145464
20240616KRY01,桐生,01R,晴,左横風,3.0,2.0,47.0,2,52,B1,4.14,12.12,0.0,0.0,30.3,40.35,6.83,5,0,0,-0.6348414970658397,-1.39060943603073,-0.880836173846176,-0.8699234424999799,-0.7919852296786516,1.7289486896342934,-1.4043333874306737e-14
20240616KRY02,桐生,02R,晴,左横風,3.0,2.0,47.0,2,50,B1,0.0,0.0,5.07,30.92,38.54,31.93,6.84,1,1,1,-1.5664105274743236,-1.2327999066614104,1.0877600376652063,0.9891129919807085,0.7052889233288009,0.1346568895483567,0.19034674690671177
20240616KRY03,桐生,03R,晴,左横風,3.0,2.0,47.0,2,56,B2,2.43,6.33,1.48,0.0,37.11,22.94,6.77,5,0,0,-1.6601931739964235,-1.484256234479097,-1.8343471211622402,-1.7810833173695264,-0.15879849245061176,-1.4069889249033167,-0.6869579433059516
20240616KRY04,桐生,04R,晴,左横風,3.0,2.0,47.0,2,54,B1,5.62,39.13,5.5,30.0,50.0,35.9,6.76,5,0,0,0.4364461276947326,0.6080007609153714,0.3527334803445583,-0.02311784405697369,1.705978547276021,0.5572715569755865,-0.7154329679580609
20240616KRY05,桐生,05R,晴,左横風,3.0,2.0,47.0,2,51,B1,6.33,49.37,6.35,45.95,34.21,40.0,6.78,1,1,1,0.6457360147957915,0.7126440708970779,0.7206654179411222,0.9358439184320259,0.041337121475526976,0.9863078337463341,-0.2072566680724063
20240616KRY06,桐生,06R,晴,左横風,1.0,1.0,47.0,2,57,B1,4.07,15.96,4.22,0.0,40.0,36.13,6.92,6,0,0,0.15199358650870426,-0.37460414104751,-0.38015909912447704,-1.3477995315997489,0.6403049743480148,0.6315112872571936,1.1009637651263413
20240616KRY07,桐生,07R,晴,左横風,2.0,1.0,47.0,2,53,B1,4.81,28.57,4.53,20.0,30.0,35.04,6.82,6,0,0,0.15055845642690283,-0.07560996860295253,0.12268080951163528,-0.305982103844164,-0.45757233912083967,1.1528087020838798,0.0998005980069727
20240616KRY08,桐生,08R,晴,左向かい風,1.0,1.0,47.0,2,52,B1,4.68,27.62,3.31,14.29,39.51,36.75,6.74,3,0,1,0.1927139839966009,0.30623542895319517,-0.08425530425836646,-0.119532645541105,0.022716993209334426,0.7991651713748572,-1.401826051644687
20240616KRY09,桐生,09R,曇り,左追い風,1.0,1.0,47.0,2,51,A1,7.21,61.05,6.57,45.95,41.75,22.03,6.75,1,1,1,1.283706480022118,1.339161363585552,0.7774678577262629,0.7055145651084106,-0.37971240509346094,-1.5467767614514785,-0.904986640233333
20240616KRY10,桐生,10R,雨,左横風,1.0,1.0,47.0,2,51,A2,5.75,35.38,6.48,55.17,32.17,29.82,6.83,2,0,1,0.39427709419978696,0.09485743490255844,0.7833909294284493,1.132809477015339,-0.7470012171012984,-0.6395765665158125,0.410443189564457
20240616KRY11,桐生,11R,雨,右追い風,3.0,2.0,47.0,2,52,A2,5.5,32.8,0.0,0.0,38.05,30.91,6.76,3,0,1,-0.23160136942040685,-0.3095974140461114,-1.148931451094084,-0.8763414213503139,1.5280184280646438,-0.20691266888472415,-0.9075827113040427
20240616KRY12,桐生,12R,曇り,追い風,2.0,1.0,47.0,2,53,A2,4.89,30.58,5.2,40.0,28.09,23.85,6.78,5,0,0,-1.3842793042931363,-1.1841090722597685,0.21051779669244114,0.331201437575512,-0.8706972573577954,-0.8736765864077972,-0.9109770040455577
20240617KRT01,唐津,01R,曇り,右向かい風,3.0,3.0,42.0,2,53,A2,5.73,33.06,6.2,48.57,38.92,37.1,6.66,3,0,1,-0.6866818446024971,-1.087103554808008,1.0490282876435058,0.7307991089989744,0.6031907097038105,-0.009832478339036768,1.1081025026876214
20240617KRT02,唐津,02R,曇り,右向かい風,2.0,2.0,42.0,2,53,A2,7.11,55.79,6.35,51.54,36.41,29.31,6.6,1,1,1,1.5785013990068772,1.4627693935776789,0.7793713098133738,0.9441486361168993,-0.10685666262705748,-0.31535128031680215,-0.626376564471257
20240617KRT03,唐津,03R,曇り,右向かい風,2.0,2.0,42.0,2,53,A1,6.6,48.39,6.9,50.0,34.63,42.37,6.66,1,1,1,0.8807539050158134,0.7337779983310587,1.540082790954413,1.0038626505063213,0.3694223381753633,0.8451861892436978,0.6396021490668584
20240617KRT04,唐津,04R,曇り,右向かい風,2.0,2.0,42.0,2,50,A2,6.77,52.59,6.24,41.67,31.69,34.62,6.55,1,1,1,1.1696174357918514,1.2913913333730684,0.7441515429087505,0.7026499848130591,-1.0916691591911567,0.6461952573196942,-1.4256648712804967
20240617KRT05,唐津,05R,曇り,右横風,1.0,1.0,42.0,2,53,B1,5.21,31.58,4.94,28.57,27.22,29.23,6.69,3,0,1,-0.9655813833340295,-0.9646553549622882,0.6608629821714013,0.4201105112457659,-0.8738817771427222,-1.0646362043226956,1.0699812209025503
20240617KRT06,唐津,06R,曇り,向かい風,1.0,1.0,42.0,2,52,B1,5.56,38.46,4.56,27.78,36.22,52.83,6.59,6,0,0,-0.12576300956289221,-0.07773518357170953,-1.158302320692773,-0.9496640073778869,0.2887387486107142,1.424434914640227,-1.2281268769726827
20240617KRT07,唐津,07R,曇り,無風,0.0,0.0,42.0,2,52,B1,5.07,35.96,5.77,36.67,37.76,36.92,6.63,4,0,0,-0.6854094579105846,-0.16746309646179564,0.05946624688167809,-0.21309784360648215,0.41573737574950953,-0.1527569680562454,0.21320071635560633
20240617KRT08,唐津,08R,曇り,追い風,1.0,1.0,42.0,2,52,A2,6.16,43.14,6.19,50.0,33.51,33.33,6.57,1,1,1,1.1699702986582174,1.0221951046876065,0.6737760086631795,0.989146971754157,-0.0717298216592488,-0.24494570085106773,-1.349921907602991
20240617KRT09,唐津,09R,曇り,追い風,2.0,2.0,42.0,2,53,A2,6.42,51.0,5.8,50.0,30.22,34.92,6.69,3,0,1,0.6316766635826639,0.9828384387586608,0.6405541518066475,1.2721729547746516,-0.779303236496406,0.6554619562675431,0.19764235376053763
20240617KRT10,唐津,10R,曇り,追い風,3.0,3.0,42.0,2,52,A1,6.35,42.31,6.73,51.83,33.51,30.51,6.67,1,1,1,0.9179094456794757,0.6937100397542961,1.6243135308253192,1.9169407350827588,-0.18115011923498733,-0.3968264335230529,-1.4288690166235958
20240617KRT11,唐津,11R,曇り,追い風,4.0,4.0,42.0,2,46,B1,5.04,26.37,3.67,23.81,21.55,32.81,6.73,6,0,0,-1.202503965785114,-1.2314944262326804,-1.118317044762775,-0.7349148302644543,-1.5747614734996602,-0.630231200305336,0.11593472394004488
20240617KRT12,唐津,12R,曇り,追い風,4.0,4.0,42.0,2,52,A1,6.79,49.06,6.82,58.02,39.13,46.81,6.61,1,1,1,1.2470002652915253,1.3137777262599066,0.9807132074882985,1.280343866985542,0.6508826763533347,1.6770616877502822,-1.5387820179022487
20240617WKM01,若松,01R,曇り,左向かい風,2.0,2.0,41.0,2,58,B2,3.55,9.43,3.24,13.79,18.56,20.0,6.97,3,0,1,-0.16500281361230548,-0.5733570840277914,-0.6334036408145365,-0.43194672842244647,-1.8148360897405957,0.6867663292797749,-0.2729247070474745
20240617WKM03,若松,03R,曇り,左横風,2.0,2.0,41.0,2,52,B1,4.02,20.0,3.7,18.33,28.93,10.0,6.96,4,0,0,-0.669877230240078,-0.6659908830443009,-0.7700933078667889,-0.6042625045033757,-0.3486787081653682,-0.22289437659783776,1.7685320544749623
20240617WKM04,若松,04R,雨,左横風,2.0,2.0,41.0,2,52,B1,3.51,10.81,2.11,2.27,29.17,40.0,7.0,6,0,0,-1.2033751210625279,-1.3432468836105278,-0.6978647828984981,-1.0314384841698905,-1.7193272615323587,1.0043863169567377,0.6773488747516658
20240617WKM05,若松,05R,雨,左向かい風,2.0,2.0,41.0,2,54,A2,5.52,34.11,6.29,41.67,31.36,0.0,6.95,4,0,0,0.4784196905583755,0.4793037646129286,0.7061129214163802,0.5032661532735695,-0.01781630738896769,-0.8208421300719633,0.0984374038697859
20240617WKM06,若松,06R,雨,左向かい風,3.0,3.0,41.0,2,53,B1,4.51,20.65,4.91,18.18,29.6,0.0,6.93,5,0,0,-0.5890462631540562,-0.8684262322730318,0.19242589966432247,-0.32954888713518293,0.20232139491773626,-0.7367698655235236,0.03999360153557575
20240617WKM07,若松,07R,雨,左横風,3.0,3.0,41.0,2,51,A1,6.82,47.97,7.89,77.78,24.3,11.11,6.93,2,0,1,1.0095229835446915,0.933572481312853,1.2888897221854985,1.6718819870823254,-1.1909728332944136,-0.42388274864769304,-0.9799578870122111
20240617WKM08,若松,08R,雨,左横風,2.0,2.0,41.0,2,53,A1,7.02,56.15,6.74,49.43,41.32,27.27,6.96,1,1,1,1.1953964514444515,1.3685331935698868,1.1638876752559173,1.1085434939821248,0.8655350348499313,0.44512327375558114,-1.1081025026876392
20240617WKM09,若松,09R,雨,左横風,4.0,4.0,41.0,2,55,B1,4.01,18.99,5.47,36.67,34.48,33.33,6.96,6,0,0,-1.018864742018989,-0.9335806042338791,0.18627731029006084,0.24638688665204445,0.23983008627681368,1.107999660985263,0.12198750911855287
20240617WKM10,若松,10R,雨,左向かい風,2.0,2.0,41.0,2,52,B1,4.76,22.58,4.3,21.05,27.59,30.0,6.93,4,0,0,-0.1796375872215841,-0.5528090276852703,0.0006619942940771504,-0.06915126070738539,-0.5264339769981019,0.6417394104067156,-1.1952286093344078
20240617WKM11,若松,11R,雨,左横風,1.0,1.0,41.0,2,51,A2,5.79,35.43,5.24,29.41,36.13,11.11,6.97,4,0,0,0.06147407909116836,-0.16028723144758422,-0.1536552202237062,-0.31732303025090813,0.35261307564861244,-0.41658696833370845,0.7581753965757474
20240617WKM12,若松,12R,雨,左横風,1.0,1.0,41.0,2,51,A2,5.99,44.26,5.76,42.65,18.97,12.5,6.79,2,0,1,0.4541330556374703,0.595158557298671,0.3573092933018047,0.6066070955681659,-1.8728370810383765,0.5204960673489731,-1.23950136601928
20240617SMS01,下関,01R,雨,右横風,1.0,1.0,43.0,2,53,B1,5.26,35.9,4.26,26.09,22.22,35.19,6.91,1,1,1,0.7656594928941038,0.9347076166329784,0.17558213071225598,0.4168166931453034,-1.116925002705925,-0.7001878492079229,0.23507622406977857
20240617SMS02,下関,02R,雨,追い風,1.0,1.0,43.0,2,51,B1,5.31,35.34,5.78,40.63,33.33,35.19,6.86,1,1,1,1.3335188123742905,1.2236341850451549,1.5337450072456311,1.5968936663173179,-0.10720203714008264,-0.7541433387206159,-1.9999999999999791
20240617SMS03,下関,03R,雨,右追い風,2.0,2.0,43.0,2,45,A2,6.41,46.67,6.76,57.14,24.0,25.0,6.9,2,0,1,1.1061743331817206,1.2320231064536127,1.1918023071022135,1.455052764172521,-0.49099602889163635,1.0591570861866062,-0.04664552548602305
20240617SMS04,下関,04R,雨,追い風,1.0,1.0,43.0,2,50,B1,3.7,9.3,0.0,0.0,26.32,34.62,6.9,3,0,1,-0.9540519073306387,-1.1017052919783392,-1.504368909636897,-1.1305878483535217,-0.984120568496689,0.5502842737413195,-0.3640069986282726
20240617SMS05,下関,05R,雨,追い風,1.0,1.0,43.0,2,50,A2,5.77,38.39,4.75,37.5,26.42,35.71,6.88,2,0,1,0.7785283372584779,0.826474054941058,0.013795488547571486,0.197290802085541,-0.9240300396297635,0.4208295316358905,-0.21258318944998242
20240617SMS06,下関,06R,雨,追い風,1.0,1.0,43.0,2,51,B1,4.71,21.7,4.27,9.09,25.0,33.33,6.87,2,0,1,-0.6262151269312144,-0.9444387800610545,-0.022573697008418273,-0.9579550142332842,-0.9764926890630146,-0.13269431739991097,-0.0699454637990651
20240617SMS07,下関,07R,雨,左向かい風,1.0,1.0,43.0,2,52,B1,2.67,13.0,1.88,6.06,31.48,14.81,6.81,4,0,0,-0.5741583490158405,-0.37509920184558126,-0.5112252056144879,-0.41659187104197,0.28532984684516177,-1.641354186780577,-1.3185913421420752
20240617SMS08,下関,08R,雨,向かい風,1.0,1.0,43.0,2,47,B1,5.18,27.84,3.57,9.52,28.57,38.46,6.89,5,0,0,-0.07509775832293354,-0.3132160026242294,-0.1995811833468377,-0.7684616334907218,0.13734158558527007,0.2601307876459049,-0.38592927871998645
20240617SMS09,下関,09R,雨,向かい風,2.0,2.0,43.0,2,57,B1,5.04,33.04,5.79,36.84,42.86,33.33,6.9,3,0,1,-0.1610772088756696,0.0025167383043803353,0.8965831554253503,0.39916981757870473,1.434586628200209,0.35217108089820603,-0.0631446025353158
20240617SMS10,下関,10R,雨,向かい風,2.0,2.0,43.0,2,52,A1,5.66,39.78,6.59,50.59,29.82,31.48,6.95,6,0,0,0.4242277496384812,0.7833456940539042,0.4707726918609291,0.52056207331939,-0.6521021323507089,-0.34002974371921685,1.196564807190801
