レースコード,レース場,レース回,風向,風速,波の高さ,スタンド距離,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240614SME10,4,9,7,0.0,1.0,45.0,0,1,1.7166652012366688,0.9276773134741384,-0.5320667778813621,1.3384725108668816,-1.098295764250994
20240614SME11,4,10,6,1.0,1.0,45.0,0,1,0.9964940211668084,1.041399010672195,1.502832441891095,1.074241638445349,-0.877474772962909
20240614SME12,4,11,6,2.0,1.0,45.0,1,0,0.4054370555391244,-0.1879986421627714,0.5099506521115882,0.14679880487167,-0.2663118206456256
20240614TSU01,17,0,3,2.0,1.0,40.0,0,1,1.456132829557367,1.678148780380788,0.0624744064411156,-0.3012874424881103,-1.654719081323252
20240614TSU02,17,1,3,2.0,1.0,40.0,2,0,-0.6638509384277282,0.1957454966756494,0.3480946638918237,-0.7535509288517535,-0.2246638288900482
20240614TSU03,17,2,3,2.0,1.0,40.0,2,1,-0.3373624779617806,0.6503668970107288,-0.5328523311915272,0.1818054369494582,0.4941138602188321
20240614TSU04,17,3,3,3.0,2.0,40.0,2,1,-1.3799586998141693,0.0875079660522327,1.5801931794074482,0.0508632786866154,0.2799552107491361
20240614TSU05,17,4,3,4.0,2.0,40.0,0,1,1.6658065504233983,1.560824313265317,-0.3832178191025884,1.2842583337388478,-0.4301900892879713
20240614TSU06,17,5,3,4.0,2.0,40.0,1,1,-0.9547678118090126,-0.2356412207583106,1.1573874390303098,-0.666410301245998,-0.6823117676186854
20240614TSU07,17,6,3,4.0,2.0,40.0,1,1,0.2110459502978991,0.7222216440262852,0.5731043813189177,-0.6325411334732501,-0.1995930819792704
20240614TSU08,17,7,3,4.0,2.0,40.0,0,1,1.552503273426717,0.7484575718674001,-0.3798985088583232,1.661476488766758,-1.2933032334989505
20240614TSU09,17,8,3,4.0,2.0,40.0,1,1,0.5750219795659857,0.4984355110273343,0.1248762224792317,-0.3047628526965382,-0.2519069290472895
20240614TSU10,17,9,3,4.0,2.0,40.0,1,0,0.6589888674295638,-1.1960149880035325,-0.5139797243958152,-1.1425606305291616,-0.5761990212461258
20240614TSU11,17,10,3,4.0,2.0,40.0,0,1,1.4486043089069551,-0.907011695844114,-1.005258435470308,1.338897669548788,-0.7060045096182219
20240614TSU12,17,11,0,3.0,2.0,40.0,1,1,1.8011515885711604,0.7904581819673494,-0.6216670755664363,1.070772571197328,-0.6085806194501849
20240614TMG01,7,0,1,5.0,3.0,41.0,2,1,-0.8397772063390264,-0.2229188932152176,-1.2323796077817677,-1.0138881449366557,0.4529108136578518
20240614TMG02,7,1,1,5.0,3.0,41.0,2,0,0.1445994955326763,0.4160889606495218,-0.2227322189983425,-0.6036594082743343,0.4423258684646808
20240614TMG03,7,2,1,4.0,3.0,41.0,2,1,-0.0996018278470149,-0.2439684950615083,-0.807614289424651,1.0419523523598426,-0.2214037213850354
20240614TMG04,7,3,1,4.0,3.0,41.0,2,0,-0.5959037358203306,0.7265107486865551,-1.423170895323982,-0.5110229493314091,-1.593998581353541
20240614TMG05,7,4,0,6.0,4.0,41.0,2,1,0.1990322517197669,-0.6464715514422354,-1.3721339779478607,0.927040790774508,-1.1405318970243976
20240614TMG06,7,5,1,5.0,3.0,41.0,2,0,0.0040186512445229,-0.3054783310161215,-0.5201190059115958,-1.5687815532748284,-0.1543033499621171
20240614TMG07,7,6,1,2.0,2.0,41.0,1,1,0.913375991807964,0.4067003216607552,-1.1075400479328994,-0.6555503260585352,-0.5206576008754609
20240614TMG08,7,7,1,3.0,2.0,41.0,1,1,0.3492564447508932,0.4103362726333644,1.4389524553155035,-1.5086077871548742,0.2575814343641378
20240614TMG09,7,8,1,5.0,3.0,41.0,1,1,0.0681679992086258,0.2661014988378369,0.2981459723574512,-0.9401446148366566,-1.1009637651263653
20240614TMG10,7,9,1,4.0,3.0,41.0,0,1,1.11426986111197,1.0403515801991123,0.7306911364176055,-1.3399837312019405,-1.4523687548277795
20240614TMG11,7,10,1,4.0,3.0,41.0,0,1,1.6505649540132112,1.7486363154760354,0.3625564385057046,0.921916318289591,-1.0352832275278352
20240614TMG12,7,11,1,4.0,3.0,41.0,0,1,1.2417530758270603,1.4371128090330547,0.6610377702089143,0.8698903255018285,-1.5858376185413534
20240614TDA01,14,0,7,0.0,0.0,37.0,2,1,-0.3982519213710289,0.5355985458095944,1.6064293392392308,-1.285496533525074,-1.2316900452037702
20240614TDA02,14,1,7,0.0,0.0,37.0,2,0,-0.274670886942448,-0.7492070393775512,-1.6849165033687286,-1.3848256117471038,0.1265437595648427
20240614TDA03,14,2,6,1.0,1.0,37.0,2,0,-0.8704223670378671,-0.5741050469730618,-0.2300269829872853,-0.7522676576203259,1.3413872400955418
20240614TDA04,14,3,6,3.0,2.0,37.0,2,1,-0.8296331353318196,-0.4942604235581064,0.5230250335569385,0.9661854029202948,-1.3237927271540602
20240614TDA05,14,4,6,4.0,3.0,37.0,1,0,-0.300430343034105,0.4661468923308231,-0.0038173402788997,0.2667515969937163,1.2313775728090222
20240614TDA06,14,5,6,4.0,3.0,37.0,2,0,-0.6315468156665045,0.0418565925549876,-1.5094530269232014,-0.9060738271694035,0.7492686492653482
20240614TDA07,14,6,5,1.0,1.0,37.0,0,1,1.918917079626845,1.7722887381542736,-0.9909112527961528,-0.1230194186639193,-0.1262707115448352
20240614TDA08,14,7,6,4.0,3.0,37.0,1,1,0.8025004431725391,-0.0292319882646927,-1.359356835426253,-0.3571257615846154,-1.0352832275278248
20240614TDA09,14,8,5,1.0,1.0,37.0,2,0,0.4938115364300291,0.475648691745401,1.4049744848104626,-0.8914435827704001,-1.5652475842498377
20240614TDA10,14,9,6,4.0,3.0,37.0,1,1,0.6821750399710094,0.7870171555213735,-0.8065225936572493,-0.6594415513358489,-1.6182064750421743
20240614TDA11,14,10,6,3.0,2.0,37.0,1,1,0.6898052584172345,0.5135780923812321,-0.2249620318894513,0.2704364243820192,-1.2730713979638968
20240614TDA12,14,11,6,4.0,3.0,37.0,0,1,-0.1650533484881239,0.4156852480933527,0.0255951455959415,-0.8605972966660714,-1.582635412369144
20240615KRT01,6,0,8,1.0,1.0,42.0,1,1,0.7598987540578044,0.5121676994490245,-0.7151969577905649,0.3770462829160722,0.1519299869499598
20240615KRT02,6,1,2,1.0,1.0,42.0,2,1,-1.4853374800957495,0.4490132550669373,-1.1662978854903705,0.2188745047062064,0.1681301643023808
20240615KRT03,6,2,8,2.0,2.0,42.0,2,1,-1.4143168763639826,-0.9600643010771402,-0.6585960797384052,1.2496445851466873,-0.3053524082762372
20240615KRT04,6,3,8,2.0,2.0,42.0,0,1,0.2580545911667288,-0.4020279349018353,1.014033451944991,-1.0311391900920868,0.8964214570007771
20240615KRT05,6,4,8,2.0,2.0,42.0,1,1,-0.0251247557905223,0.8882022129840278,1.0399681511775922,0.0072935352661458,0.9534625892455988
20240615KRT06,6,5,8,2.0,2.0,42.0,2,0,-0.7308989876695653,0.0887800520707055,-1.197659766849013,1.9884608536409665,0.2264554068289399
20240615KRT07,6,6,8,4.0,4.0,42.0,0,1,0.5718608307570693,-0.1491345481086244,0.8093232328838033,-0.3479479685751546,1.3558153613665969
20240615KRT08,6,7,8,4.0,4.0,42.0,2,1,-0.8834555468426862,-0.6629730346241294,-1.0000143651303162,-0.6590058336320256,0.3870564998580741
20240615KRT09,6,8,8,4.0,4.0,42.0,2,1,0.6240205220761129,-0.704561766764976,-0.6934030915200524,-0.3168456362838783,0.6043978852155146
20240615KRT10,6,9,8,4.0,4.0,42.0,1,1,1.229295171100202,0.915666625732071,0.1340042621100513,-0.2205356761417757,-1.5811388300841995
20240615KRT11,6,10,6,4.0,4.0,42.0,1,1,1.1124992864669987,0.4524463849471795,-0.9154299859077656,-0.5798085661810796,-1.7191645559089417
20240615KRT12,6,11,6,4.0,4.0,42.0,0,1,0.5961871279900286,0.456668623135718,1.2656600581684063,1.416965618278223,-1.143095213298828
20240615FKO01,19,0,1,2.0,2.0,50.0,1,1,1.85960071107034,0.3564298905286136,1.906900871464176,0.5537407248151175,-0.1040312973220232
20240615FKO02,19,1,1,3.0,3.0,50.0,2,1,-1.0830092297283993,-0.4567948680008932,0.929524970618866,0.6262851108315763,-1.0087556392400148
20240615FKO03,19,2,1,3.0,3.0,50.0,2,1,-0.2922111045317623,-1.1765074343316784,1.6709382427523076,0.5291734389650179,-0.9981788365872972
20240615FKO04,19,3,1,3.0,3.0,50.0,1,1,0.7655285370395275,0.6254578480350499,-0.5110272854884976,-1.8119512135719875,0.1955154717514542
20240615FKO05,19,4,1,3.0,3.0,50.0,2,1,-0.9629804243805254,-0.4091201419997207,0.1201226891648188,0.2233898152045183,0.8667027800348701
20240615FKO06,19,5,0,3.0,3.0,50.0,0,1,0.7914233516366361,0.7454604132032627,0.6454013808737712,-0.5740044333823415,-1.307302393489199
20240615FKO07,19,6,0,3.0,3.0,50.0,1,1,0.8582650339986942,0.8940993903178004,-0.7390873251124793,0.4058409718243913,-1.690308509457059
20240615FKO08,19,7,0,3.0,3.0,50.0,0,1,0.4321078949893619,0.9646403012305548,0.0629317055072774,-0.4960880570619329,-0.5839527438949781
20240615FKO09,19,8,0,2.0,2.0,50.0,1,1,1.31051188102459,1.330922652094106,0.4924977791164809,1.5292980647890055,0.0
20240615FKO10,19,9,1,2.0,2.0,50.0,0,1,1.6099926519390706,1.0384323396873152,-0.6129256490512536,-1.0304346596103686,0.3834824944236781
20240615FKO11,19,10,1,2.0,2.0,50.0,1,0,1.3302546259138928,1.1631179935020368,-1.555654043995126,1.658255340244378,-1.6301020533704276
20240615FKO12,19,11,1,2.0,2.0,50.0,0,1,-0.0964090377999802,0.4714980683269483,-0.7225330170368729,1.087281600302617,1.1163837531806755
20240615WKM01,21,0,4,5.0,5.0,41.0,2,1,1.438025913738565,0.965598079680844,0.230669098740718,-0.6441628525932578,1.3155870289605514
20240615WKM02,21,1,4,5.0,5.0,41.0,2,0,-0.3760251592936921,-0.0017788627493512,1.0146787455328836,1.970837539020159,0.3056797704203445
20240615WKM03,21,2,4,4.0,4.0,41.0,2,1,-0.7049052792955082,-0.8627867281142703,-0.2173129661964011,-0.1431917962091751,-0.9389050536260304
20240615WKM04,21,3,4,4.0,4.0,41.0,2,1,-1.241764548810332,-0.751649797845321,1.0232495581766077,-0.3686716490850217,0.7773954723890771
20240615WKM05,21,4,4,5.0,5.0,41.0,0,1,1.1033023292029625,1.3178034548408029,0.3857426985134207,1.4705470623236316,0.4082482904638528
20240615WKM06,21,5,4,5.0,5.0,41.0,1,1,0.8013643974247425,0.7740809224712777,-0.0839846203071559,1.900522433523388,-0.7780092913398364
20240615WKM07,21,6,4,5.0,5.0,41.0,1,1,0.5709658657829509,0.5895135101909781,0.3933814271189194,-0.068393858526986,0.9094390714283171
20240615WKM08,21,7,4,5.0,5.0,41.0,0,0,1.0656534310735395,1.3187864175684278,-0.0491706445411005,-0.7117879078473277,-0.6454972243678981
20240615WKM09,21,8,4,4.0,4.0,41.0,1,1,0.136885056323199,0.1942691739196395,-0.8592421392407859,-0.8175551074526254,-0.2613541867446722
20240615WKM10,21,9,4,4.0,4.0,41.0,0,0,1.132648173053849,0.388858876127775,-1.0165096095761288,-0.5639913341765883,-1.5348515337873208
20240615WKM11,21,10,4,3.0,3.0,41.0,0,1,0.5695285878312643,0.7799446258972731,-0.0833096647085896,-0.7572397435620403,-1.5894301235885782
20240615WKM12,21,11,4,2.0,2.0,41.0,0,1,0.94428113126669,0.7139942394874157,-0.5969235640424059,-1.130278252778819,-0.0779918268847893
20240615SMS02,2,1,3,1.0,1.0,43.0,2,1,-0.1628221251169277,0.5991702072455192,-0.6604638457005513,1.7497298883869237,0.5344593872674933
20240615SMS03,2,2,3,1.0,1.0,43.0,2,1,0.1682104923954941,0.6106999054858686,0.0180711833502459,0.2737911374652935,-1.3156915858475748
20240615SMS04,2,3,3,1.0,1.0,43.0,2,0,-0.896849312084165,-1.8701658970064827,-0.0967272835991,-0.9220282986290964,1.3880441875771334
20240615SMS05,2,4,3,1.0,1.0,43.0,1,1,0.7559058087597982,0.733099207389039,-1.275917045698569,-1.1776339764840866,-0.6993786061802321
20240615SMS06,2,5,3,1.0,1.0,43.0,2,1,-0.2135456401979477,0.2731956577212488,1.1912273690934208,-0.0012131276901318,-0.5199168199626764
20240615SMS07,2,6,3,1.0,1.0,43.0,2,1,0.1394246991015935,1.598438572167805,0.588848590980706,-0.3397583852131733,0.8118136450784257
20240615SMS08,2,7,0,1.0,1.0,43.0,0,1,1.452358782904951,1.1648386875852308,-0.9962726779770832,-1.2955321180895527,-0.5749792108382312
20240615SMS09,2,8,4,2.0,2.0,43.0,2,1,0.0380865885624916,-0.4024879359131148,-0.3613223610495162,0.2061834896383725,0.889460083706003
20240615SMS10,2,9,4,2.0,2.0,43.0,1,1,-0.0339249584398012,0.5601661193169973,-1.2341681526819417,0.4544074924059448,-0.594228360676904
20240615SMS12,2,11,4,1.0,1.0,43.0,0,1,1.8060129250586523,1.498222153239112,0.9059794255155208,0.4406467316491069,-1.3762047064079468
20240615KJM01,5,0,4,2.0,3.0,43.0,1,1,1.361676020250856,1.1964793653799175,-0.986413707940091,-0.7234331462258001,1.218543591689889
20240615KJM02,5,1,4,2.0,3.0,43.0,2,1,-0.0721867388985487,-1.3087016012302075,0.7124731446505195,-0.8062845291244602,0.6773488747516623
20240615KJM03,5,2,4,2.0,3.0,43.0,2,1,-0.2511294175699226,-0.2940922660211934,-0.8466039756180421,1.452002452547665,0.6092717958449455
20240615KJM04,5,3,4,3.0,3.0,43.0,2,1,-0.9375459050539828,-0.1762945887004421,0.9139676998953492,-0.2435712663728871,0.9128709291752852
20240615KJM05,5,4,4,3.0,3.0,43.0,1,1,0.979532506248824,1.0962526449366417,-0.9545461743697294,0.7847660622240518,-0.0614063438486273
20240615KJM06,5,5,4,4.0,3.0,43.0,1,1,0.5415004000591103,0.7023260441124176,1.9397862371504024,0.0110359672682352,-0.7634472069271957
20240615KJM07,5,6,4,2.0,3.0,43.0,2,1,-0.2505141861218881,0.0356267904303757,0.0631933822693863,-1.074164145987934,-0.3203548935160545
20240615KJM08,5,7,4,2.0,3.0,43.0,2,1,-0.6929331958674368,-1.3644023112385948,-1.247992389904334,1.430941933662313,0.2877772315344849
20240615KJM09,5,8,4,3.0,3.0,43.0,1,0,1.4918965638159256,1.540341859558198,0.5018373148186552,-1.233242264850788,1.3095476361515154e-14
20240615KJM10,5,9,4,3.0,3.0,43.0,2,1,-0.4592515182657813,-0.0253319859889761,1.1235577753989547,1.5800833513800796,0.5926257841448053
20240615KJM11,5,10,4,3.0,3.0,43.0,0,1,0.7319349423954918,0.4388268236577222,1.198658853232367,-0.4393363815656301,-0.6795208855360784
20240615KJM12,5,11,6,2.0,3.0,43.0,0,1,1.7400055140079511,0.255259641122498,0.4344385614025861,0.7287940992906647,-1.8962113621325325
20240615MRG01,3,0,3,3.0,3.0,42.0,2,1,-0.955312962489273,0.4781481910327695,-0.739779019337153,-0.064572250948209,-0.0901669634667453
20240615MRG02,3,1,3,3.0,3.0,42.0,2,0,-0.2890411040358974,0.2089607980176711,0.9161021435924324,-0.1333580858755369,-0.396618572751805
20240615MRG03,3,2,3,3.0,3.0,42.0,2,1,-0.4479429001355799,0.2421292514496545,-0.8765510040392116,-0.326039843605246,-0.2994017940209382
20240615MRG04,3,3,3,3.0,3.0,42.0,2,1,-0.2881606558901797,-0.2803641822998097,1.532727761407482,-0.4762623679761493,-1.9300687974561508
20240615MRG05,3,4,3,3.0,3.0,42.0,1,1,-0.1025683939619747,0.2326680180989432,0.7980901645101517,1.1536232833530202,-1.1405318970244138
20240615MRG06,3,5,3,3.0,3.0,42.0,1,1,0.9172275587686768,-0.0666311683286443,-0.8259279038039704,0.6023830591618399,-0.9854451534903544
20240615MRG07,3,6,3,3.0,3.0,42.0,1,1,0.5498072652315696,0.0643504255668586,0.4067725497830077,0.6539731555721191,-0.6416587529241753
20240615MRG08,3,7,5,2.0,2.0,42.0,0,0,0.975287039804602,0.7808797519986617,-0.3028118303913336,0.5671249353787812,2.4825341532472903e-14
20240615MRG09,3,8,5,2.0,2.0,42.0,1,1,-0.9577433591650092,-1.8946488671020176,1.3556667419536312,-0.1049369239031725,-0.0795557284175713
20240615MRG10,3,9,0,1.0,1.0,42.0,0,1,0.7743447630781322,0.5225117239096859,0.9098389326895908,0.838782894607487,-1.1673099899395367
20240615MRG11,3,10,1,1.0,1.0,42.0,0,1,0.7897438389724545,0.8372873871008413,-0.3258135395048137,-1.6118494893745767,-1.3870232926631365
20240615MRG12,3,11,3,1.0,1.0,42.0,0,1,0.208287511034357,1.3006196877289926,0.1782909437964882,1.5255854535778464,-0.709079188870605
20240615NRT01,23,0,5,4.0,4.0,45.0,0,1,1.2579605753022045,1.4730263499834193,-0.8953368715600935,-0.076660108342014,-0.4141723962953372
20240615NRT02,23,1,5,4.0,4.0,45.0,2,0,-0.5704362595213935,-1.5981243334899289,-1.1486310134090725,-1.2088487519882367,-1.3363062095621052
20240615NRT03,23,2,5,3.0,3.0,45.0,2,0,-0.0605834894821212,-0.2363597296235328,1.1046395967717495,-0.7568294565152963,-0.6415330278717895
20240615NRT04,23,3,5,5.0,5.0,45.0,1,0,0.3498910140656944,0.3700964919304815,-0.8611251255089752,1.304475475268589,-0.3390317518104132
20240615NRT05,23,4,5,4.0,4.0,45.0,3,1,-0.9731717730828175,0.495245849440544,1.119538959963155,-0.0908219833162666,-0.9843740386976908
20240615NRT06,23,5,5,4.0,4.0,45.0,3,0,-1.164229765702571,-0.8188211914951818,-0.5175653817524608,-0.3292775886431944,-0.0389959134424017
20240615NRT07,23,6,5,5.0,5.0,45.0,3,0,-0.7859606398187163,-0.9990022531730356,-1.1033858506884229,-1.1089482282414542,-0.7135554507215246
20240615NRT08,23,7,5,3.0,3.0,45.0,2,0,0.0245359066633122,0.4782242073873723,1.1987964539886276,-0.7042193304871986,-1.1405318970243925
20240615NRT09,23,8,5,2.0,2.0,45.0,2,1,-0.0769915320136918,0.6014558498379161,-0.8304911619841386,-1.1368097697185158,1.1322770341445858
20240615NRT10,23,9,5,2.0,2.0,45.0,2,0,-0.383787693432936,-0.1882244630313751,0.6012018555597415,-0.8875191240224535,-0.9490707529566136
20240615NRT11,23,10,5,2.0,2.0,45.0,1,1,0.3991541806822315,0.7954762326125272,-1.537937079880184,0.4489296027694822,-0.2214037213850294
20240615NRT12,23,11,5,2.0,2.0,45.0,0,1,1.3840753352421475,0.7180217685481546,-0.1471824077905971,-1.3725578014742357,-1.0916988281898576
20240615AMG01,10,0,1,5.0,3.0,49.1,2,1,-0.9199984259361682,-0.0475927615624069,0.2581330091969405,0.4685209918499736,-0.6890618270883979
20240615AMG02,10,1,1,3.0,0.0,49.1,2,0,-0.3607117917479277,-0.184475633709922,1.009628452676116,-0.7890170120383247,-0.8068715304598767
20240615AMG03,10,2,2,3.0,0.0,49.1,2,1,0.3911643165978861,-1.0749979347322527,-0.664988217964407,1.5044875206686872,-0.213200716355605
20240615AMG04,10,3,2,5.0,3.0,49.1,2,0,-0.3797936469443633,0.0461797304079168,0.8003893074112736,-1.3286665035759275,0.7642723006446875
20240615AMG05,10,4,1,6.0,4.0,49.1,1,1,0.6586902205526134,0.6566414748396758,0.1176349341834474,-0.9826612098755588,1.3258610570413931
20240615AMG06,10,5,2,3.0,0.0,49.1,1,1,0.7567727467874642,0.8763937120906276,-0.9762670786239894,-0.4994898702845042,0.8981462390204709
20240615AMG07,10,6,0,3.0,0.0,49.1,2,0,-0.3355086383459874,-0.1956073689891972,0.3840623558164259,-0.2695927449401052,0.8677626681257564
20240615AMG08,10,7,2,3.0,0.0,49.1,2,1,-0.1962914542945423,-0.9842255797166014,1.764320453687607,0.719157388501557,-0.3355780276070303
20240615AMG09,10,8,1,4.0,0.0,49.1,1,1,-0.0492850755955061,0.7654307223337767,0.9517184864807194,-0.5702583178958676,-0.8017837257373013
20240615AMG10,10,9,0,2.0,0.0,49.1,1,1,0.3381812543255059,0.4776533088496917,0.2109953960141593,-1.1168971902844025,-0.2851329742561057
20240615AMG11,10,10,0,2.0,0.0,49.1,0,1,0.7365784148816975,0.8355010511198936,0.5785440235117899,0.3504252144555759,-2.0300257550607808
20240615AMG12,10,11,0,1.0,0.0,49.1,0,1,0.980781662406184,1.6726324295992556,0.133617566778222,0.8601065224177061,-1.4131845621914771
20240615SME01,4,0,7,0.0,1.0,45.0,2,1,0.5668227822196701,0.1681054239838351,-0.5884714194140573,0.8461615597649708,-0.7664558671286574
20240615SME02,4,1,4,1.0,1.0,45.0,2,0,0.0218824335716924,-0.829149392900914,1.4973202368289988,-1.131056060629681,-0.1238443511545375
20240615SME03,4,2,7,0.0,1.0,45.0,2,0,-0.5936802932705073,0.5832035118107776,-0.6804859023432809,-0.5669761582424038,-0.4225771273642799
20240615SME04,4,3,7,0.0,1.0,45.0,3,0,-1.9218037234233551,-1.2245881923757378,0.843110505211914,-1.2606959862370437,-0.9302605094190668
20240615SME05,4,4,7,0.0,1.0,45.0,1,1,0.4282905456799254,0.9656544102122364,1.090911384984096,-1.146215226779356,-1.5436589269922711
20240615SME06,4,5,3,1.0,1.0,45.0,2,1,-0.4465724771023011,-0.0874016857216427,0.8313564591684418,-0.8457878705449527,-0.5648100713219147
20240615SME07,4,6,7,0.0,1.0,45.0,1,1,0.6394885940176961,0.6221464937916974,0.1594084898614883,-0.6631349516627258,-1.3363062095621954
20240615SME08,4,7,7,0.0,1.0,45.0,1,1,0.8679523952639621,0.9836869720832042,-0.5002902984908092,1.4547562241110426,-0.1156243225157181
20240615SME09,4,8,7,0.0,1.0,45.0,2,0,1.0624829623838432,0.4473919645611049,0.6439581472839546,0.4762803808530294,-1.0020060200702576
20240615SME10,4,9,7,0.0,1.0,45.0,0,1,1.3874986878045308,0.7212505242191556,-0.9043209010570312,0.7196716499309755,-0.2562839148128191
20240615SME11,4,10,6,2.0,1.0,45.0,0,1,0.9733017100335772,0.7396049909449652,0.2886625412455644,1.6009451174127336,-0.1466471150213574
20240615SME12,4,11,8,2.0,1.0,45.0,1,1,0.1290513777093822,0.8048158646866888,-1.583565126641117,-1.0254340234412973,-0.6642111641550678
20240615TSU01,17,0,3,4.0,2.0,40.0,1,1,1.6172292363577878,0.5943824774914748,1.3956662554848385,-0.1154091957097053,-0.2991412017977121
20240615TSU02,17,1,3,4.0,2.0,40.0,2,1,0.7655487201891743,1.1928699796110798,1.4827887511536093,1.0764887376404877,0.0719443078835909
20240615TSU03,17,2,3,5.0,3.0,40.0,2,1,-0.6751858823431698,0.0,0.1789909328767044,1.6127295542797138,-0.8287419301647538
20240615TSU04,17,3,3,4.0,2.0,40.0,2,1,-0.9130195447121452,0.978105435138582,0.6866900668010623,-0.7655791617895985,-0.9128709291752568
20240615TSU05,17,4,3,5.0,3.0,40.0,0,1,1.9229352454196864,1.1312095626294798,-0.9769641133422348,1.2163713263776406,0.115377788498505
20240615TSU06,17,5,0,4.0,2.0,40.0,1,1,0.9923938074044676,-1.2498075489612197,0.0232281425902765,-0.892370990400387,-1.9839359387682056
20240615TSU07,17,6,0,4.0,2.0,40.0,1,1,-1.0389385923870145,0.8756066890574955,1.013860789539328,-0.6288426709939623,-1.7374889710522798
20240615TSU08,17,7,0,4.0,2.0,40.0,1,1,1.268579736217924,1.537528390725494,0.7150309106508258,1.1390923662413912,-0.6426515210571703
20240615TSU09,17,8,0,4.0,2.0,40.0,1,1,1.381974145939023,-1.597005024676196,-0.0734306813260402,0.7840379793180915,-1.6778901380350957
20240615TSU10,17,9,0,3.0,2.0,40.0,0,1,0.629548731898252,0.6940257776446753,-0.3101238321377693,-0.3655441515262087,0.7975790340283472
20240615TSU11,17,10,0,4.0,2.0,40.0,0,1,0.920186381782208,-1.2884603032351338,1.0224772323781106,1.3054348306091237,0.1120839599155529
20240615TSU12,17,11,0,4.0,2.0,40.0,1,1,0.3795554335340326,0.8304239322159667,0.4569445987088003,0.5697040582696613,0.0296174438879592
20240615TKN01,11,0,2,2.0,1.0,40.0,2,1,1.647213146422561,0.717854437830562,0.4390521008223049,-1.280469102313077,-1.549826049695156
20240615TKN02,11,1,0,3.0,2.0,40.0,1,1,0.862079393668658,0.4656627898381392,-1.1964966381654267,1.4671547663840054,0.5716425586281341
20240615TKN03,11,2,0,3.0,2.0,40.0,2,0,0.0651503481311187,0.49967378890672,-1.0948508882921983,-0.693119525568655,-0.2376913442707701
20240615TKN04,11,3,0,3.0,2.0,40.0,1,1,1.2799656752978923,0.490315292726901,0.5087124621414936,1.108553363672086,-1.266387620312907
20240615TKN05,11,4,0,3.0,2.0,40.0,1,0,0.6423501766608727,-0.8871801526416317,-0.5112937838181218,0.0135025613559391,0.5344593872674918
20240615TKN06,11,5,0,3.0,2.0,40.0,0,1,1.1040446901935104,0.6103865936726521,-0.3706185586860765,1.1133455165082586,1.3669418497887398
20240615TKN07,11,6,0,3.0,2.0,40.0,1,1,0.8436383534191125,1.0960963617868775,1.8350261690135408,0.3304450211342337,-1.2751965049066465
20240615TKN08,11,7,0,3.0,2.0,40.0,2,1,0.7084307952015463,-0.0394339970957367,-0.6655639379689255,0.8720142503759006,-0.2041241452319369
20240615TKN09,11,8,0,3.0,2.0,40.0,1,1,-0.8050422366397384,1.1323069809892483,1.5874037791855742,0.6120736959735904,-1.1097419040461998
20240615TKN10,11,9,0,3.0,2.0,40.0,1,1,0.9433718477231292,1.014352431218759,-1.023042259822975,-0.3274970291612059,-0.2990208149653698
20240615TKN11,11,10,0,3.0,2.0,40.0,1,1,0.1586594438070094,0.0071580109156721,-1.7203990741707624,-0.6452140249167666,0.0997509336107658
20240615TKN12,11,11,0,3.0,2.0,40.0,0,0,-1.4214871665711393,1.1604794213924283,-1.7878193720838518,-0.1000642146925468,-1.0644053746097062
20240615TMG01,7,0,3,3.0,2.0,41.0,2,0,-1.6218442071206098,-0.8684569369497916,0.9571358604574234,-0.8247392319716261,1.3889649903047412
20240615TMG02,7,1,3,2.0,2.0,41.0,2,1,-0.8375140371725205,-0.2189559025326124,0.3555908676394468,1.0499688873834678,-1.1403616217893808
20240615TMG03,7,2,1,2.0,2.0,41.0,2,0,-0.8809463472856878,-0.0052197595556224,-0.6126805376172547,0.6510502659828222,-1.0456307827093492
20240615TMG04,7,3,0,2.0,2.0,41.0,2,1,-1.6606316136329404,-1.7295396494873858,-0.0689029617103002,0.8586992066318299,-1.2582050868307904
20240615TMG05,7,4,0,2.0,2.0,41.0,2,1,-0.4754876039691244,-0.9626962445725956,-0.820719614115322,0.0327929786118299,0.5756496756010815
20240615TMG06,7,5,1,2.0,2.0,41.0,0,1,1.967936956011317,1.072153781202846,-0.5229450366960141,0.309067289220335,-0.7992591618372167
20240615TMG07,7,6,1,2.0,2.0,41.0,2,1,-0.1444968803340875,0.2430037546726159,-0.4513313278217405,0.1266958407435583,-1.1248662111534582
20240615TMG08,7,7,1,2.0,2.0,41.0,2,0,-0.721737266822258,-1.0102236394986026,0.5616649507633694,-0.8381900535703856,-1.4523258583128351
20240615TMG09,7,8,1,1.0,2.0,41.0,2,1,-0.0540742582565028,-0.0168355835823692,0.6986443943177736,0.3219182386163819,-1.4995786899653265
20240615TMG10,7,9,1,1.0,2.0,41.0,2,1,-1.172046273345895,-0.3403433629412156,0.7018240156852563,-0.3869059131409411,-1.677890138035064
20240615TMG11,7,10,1,2.0,2.0,41.0,0,1,1.7832373414493798,1.4684470503593707,1.0544740354719837,-1.1478484908499185,-1.1945462064187509
20240615TMG12,7,11,1,2.0,2.0,41.0,1,1,0.2701428260694872,0.0291496330189706,-1.2072853925042737,-1.319533377385789,-1.0471347707292498
