レースコード,レース場,レース回,天気,風向,風速,波の高さ,スタンド距離,枠,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター2連対率,ボート2連対率,展示タイム,順位,結果,3連複_結果,全国勝率_Zスコア,全国2連対率_Zスコア,当地勝率_Zスコア,当地2連対率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240628WKM02,若松,02R,曇り,左横風,2.0,2.0,41.0,5,60,B1,2.71,15.69,2.81,9.38,33.85,35.0,6.99,4,0,0,-1.7754060616550271,-1.3251355298061995,-0.4508809867015667,-0.779570817749042,-0.5561722321392699,-0.03416931774203465,1.8690505499951613
20240628WKM03,若松,03R,曇り,左追い風,1.0,1.0,41.0,5,52,A1,8.19,74.1,6.97,58.97,37.4,68.18,6.77,3,0,1,1.707558624492976,1.8074925022820696,1.518984062180911,1.7531247586553824,1.4317738041424226,1.2033216219934906,-1.4301359601761765
20240628WKM04,若松,04R,曇り,左追い風,1.0,1.0,41.0,5,56,B1,4.21,16.88,4.79,21.43,42.11,27.27,6.95,6,0,0,0.0031197702376321926,-0.2188266716373731,0.6010051527848624,0.2561567471678825,0.8295865962321328,0.039200825702795004,0.9707562007250251
20240628WKM05,若松,05R,曇り,左追い風,1.0,1.0,41.0,5,52,B1,2.89,12.73,3.61,15.79,33.06,20.0,6.87,4,0,0,-1.3132421502114866,-0.9626059806188121,0.03481148063632049,-0.3570033428442476,0.012317474709040988,-0.5903197685521311,-0.12909944487360062
20240628WKM06,若松,06R,曇り,左追い風,1.0,1.0,41.0,5,52,A2,6.79,54.46,5.81,38.1,29.51,0.0,6.84,2,0,1,1.2761389810775552,1.4385267528318169,0.6690299635933141,0.6585502042190076,-0.4662373128741134,-1.195723414509586,-1.24416321583769
20240628WKM07,若松,07R,曇り,左追い風,1.0,1.0,41.0,5,51,A1,5.73,38.89,6.12,44.0,45.11,36.36,6.93,4,0,0,0.8276001044451667,0.8894639924510546,1.0629175511751314,1.0476947680867894,1.6350327095281028,1.246948951171879,0.694590627888747
20240628WKM08,若松,08R,曇り,左追い風,1.0,1.0,41.0,5,53,B1,4.34,25.49,5.32,35.63,31.2,33.33,6.89,4,0,0,-0.16980647476293037,-0.14944815871112596,0.6339339379719848,0.7103611917006093,-0.05358829828307061,-1.2469693534291533,-0.7195730869230695
20240628WKM09,若松,09R,曇り,左追い風,1.0,1.0,41.0,5,53,B1,6.1,47.87,0.0,0.0,34.62,25.0,6.97,4,0,0,0.6452135014525772,0.8791381556441145,-1.9094911358229472,-1.8492729418217357,1.78746155545635,0.5676861858468485,0.9864831629698573
20240628WKM10,若松,10R,曇り,左追い風,1.0,1.0,41.0,5,52,B1,4.75,28.57,5.14,33.33,26.92,41.67,6.93,5,0,0,-0.15290219592946283,-0.18612814571754788,0.5520498955728161,0.718630442242405,-1.052769458656124,1.6399136529918852,1.0311248182468542
20240628WKM11,若松,11R,曇り,左追い風,1.0,1.0,41.0,5,53,A2,5.42,35.11,4.31,31.25,27.2,6.67,6.87,3,0,1,0.0749133452698506,-0.0558422854365455,0.1660080037846756,0.2435160520676422,-0.874168356453381,-1.236196277545957,-0.4003840233946756
20240628WKM12,若松,12R,曇り,左追い風,1.0,1.0,41.0,5,61,B1,4.27,18.82,4.13,21.31,36.8,69.23,6.94,4,0,0,-1.0731825068502745,-1.0010659574764686,0.14038764567012277,-0.0743977561343102,0.32424780126328906,1.295278617519469,1.0882143751650186
20240628TKY01,徳山,01R,雨,右追い風,1.0,1.0,45.0,5,52,B1,4.53,22.22,4.42,22.68,11.11,47.37,7.06,6,0,0,-0.16618003641039322,-0.4053639934598776,1.6562928203177496,0.5427096464243815,-0.6215194103699077,1.8813910598937444,0.0
20240628TKY02,徳山,02R,曇り,右追い風,1.0,1.0,45.0,5,55,B1,5.52,33.33,4.51,23.08,42.11,43.43,7.11,4,0,0,-0.23919580003745594,-0.5092019730791286,-0.5650881693140781,-0.6104939320418495,0.39210714287599896,1.4094489882746493,1.6666371061919845e-14
20240628TKY03,徳山,03R,曇り,右追い風,2.0,2.0,45.0,5,52,B1,4.27,19.05,4.5,33.33,31.58,47.0,7.12,6,0,0,-0.709769871646825,-0.8934512636505542,-0.5614954593775683,-0.05935261674197872,-0.14984171795089113,1.6359395885487058,0.7115680669648343
20240628TKY04,徳山,04R,曇り,追い風,2.0,2.0,45.0,5,52,B1,3.95,21.25,0.0,0.0,23.53,34.38,7.07,5,0,0,-1.4780169314450786,-1.322804436194385,-0.8944465217926766,-0.8512634967117461,-0.24957948027512833,0.06724695578057627,-0.8226383049437
20240628TKY05,徳山,05R,曇り,左追い風,2.0,2.0,45.0,5,53,B1,3.84,19.78,3.63,25.0,23.53,34.74,7.06,6,0,0,-1.0234968245955838,-0.8766338692565081,-0.3521503089568446,-0.19815915115245306,-0.2643120478356682,-0.31247713523835075,0.691898406021695
20240628TKY06,徳山,06R,曇り,追い風,3.0,3.0,45.0,5,51,B1,5.13,35.71,4.29,17.86,16.67,23.16,7.0,5,0,0,-0.225238796393832,0.0373241419828374,0.6193876374067012,0.5722509678333797,-1.0056394911212776,-1.2778845546231603,-1.8232322463624384
20240628TKY07,徳山,07R,雨,追い風,2.0,2.0,45.0,5,56,A1,6.85,48.51,5.9,45.0,50.0,29.29,7.11,2,0,1,1.5731068789609481,1.4962225122791037,1.0089500030815886,1.5021045454292248,0.8452804172325414,-1.4397558818944165,0.4082482904638598
20240628TKY08,徳山,08R,雨,追い風,4.0,4.0,45.0,5,53,A2,3.7,8.0,5.0,34.21,36.84,34.34,7.11,5,0,0,-1.0775975176729855,-1.3497253499385875,-0.21030651900220565,-0.10916703069617519,0.31189172918092894,-0.20461060322893487,0.7079450823477734
20240628TKY09,徳山,09R,雨,追い風,4.0,4.0,45.0,5,54,A1,7.24,54.37,7.88,62.5,36.84,41.58,7.07,2,0,1,1.7302279824538123,1.6910842405623756,1.1345366412127682,1.3497514994437765,0.3332390057323176,1.6025619347147735,-0.2004012040140569
20240628TKY10,徳山,10R,曇り,追い風,4.0,4.0,45.0,5,52,B1,4.41,18.52,4.18,18.46,47.06,31.31,7.06,6,0,0,-0.8761325295683271,-1.464183147206517,-0.058226124620423106,-0.43445166281103653,1.2556593301434202,0.16024280219983913,-0.40577153379015046
20240628TKY11,徳山,11R,曇り,追い風,3.0,3.0,45.0,5,55,A2,4.47,26.03,5.25,25.0,14.29,31.63,7.12,3,0,1,-0.1690044445751434,-0.07739434327133254,0.06714568006140008,-0.38256944140856364,-0.9925379966066527,-0.5072046212795223,1.3258610570414828
20240628TKY12,徳山,12R,曇り,右追い風,3.0,3.0,45.0,5,45,A2,6.01,41.58,5.3,32.56,44.44,36.46,7.0,3,0,1,-1.0876177173167878,-1.2668473346601519,-0.7434367683507817,-0.9352670149369312,0.3297096204379794,0.34934616818187875,-0.7581753965757377
20240628MRG01,丸亀,01R,曇り,左向かい風,2.0,2.0,42.0,5,52,B2,2.33,0.0,0.0,0.0,31.35,31.79,6.89,6,0,0,-1.5256614711237897,-1.3970334174923915,-1.9344246090903432,-1.172460089294971,-0.5887738280386242,-1.0436021788624943,-1.4533448390254922
20240628MRG02,丸亀,02R,曇り,左向かい風,2.0,2.0,42.0,5,53,A2,5.36,26.77,5.69,34.48,29.57,35.15,6.91,3,0,1,0.6220804653612317,0.096129301742236,1.428435785472205,0.8677725020330411,-0.23763275614270474,1.3769744167312417,0.10666097823285094
20240628MRG03,丸亀,03R,曇り,左向かい風,2.0,2.0,42.0,5,53,B1,4.17,20.19,4.44,15.38,41.71,35.86,6.88,5,0,0,0.036119156451953884,-0.2270272142973903,0.3967250580971103,-0.25583453345899737,1.941181877625492,0.2795040041679634,-0.03910309435029504
20240628MRG04,丸亀,04R,曇り,左向かい風,2.0,2.0,42.0,5,52,A2,6.25,44.36,6.2,45.1,31.69,31.94,6.93,5,0,0,0.6205735862983189,0.6273332374551142,0.9759530834861704,1.1132150711444104,0.036159602591042124,-0.7399713230378407,1.4595179007237031
20240628MRG05,丸亀,05R,雨,左横風,2.0,2.0,42.0,5,51,B1,4.06,20.0,3.67,16.67,32.07,35.68,6.83,4,0,0,-0.5309178184568627,-0.47625441709265626,0.007763408642204767,-0.2643143523063858,-0.6405723346877823,0.5674802400744402,-1.2198750911856606
20240628MRG06,丸亀,06R,雨,左追い風,2.0,2.0,42.0,5,63,B1,3.77,16.96,3.7,20.0,46.24,32.81,6.9,5,0,0,-0.43371635826897836,-0.6735106320521554,-0.41573665498556356,-0.6184155770619842,1.5718997971094,-0.3832431713856046,0.5716425586281283
20240628MRG07,丸亀,07R,曇り,左追い風,1.0,1.0,42.0,5,52,A2,6.03,42.57,5.57,36.96,38.98,30.26,6.91,5,0,0,0.520736779268769,0.6150101666516337,0.29305631985768327,0.5404182227624846,0.5746040034502794,-1.1102740253989865,-0.11440719048906714
20240628MRG08,丸亀,08R,雨,左追い風,1.0,1.0,42.0,5,55,B2,5.23,34.38,4.21,17.02,30.68,34.5,6.94,6,0,0,0.269285030204849,0.4079039062990805,0.2855748873969747,-0.1195784247531053,1.1261101947592622,-0.48926063354493216,0.7233642332556213
20240628MRG09,丸亀,09R,曇り,左追い風,2.0,2.0,42.0,5,56,A1,6.55,51.94,7.57,60.0,42.16,31.38,6.87,2,0,1,1.1588311671614988,1.2033902953252025,1.5739564302018454,1.5987608358521972,1.41609777162586,-1.0041855182352237,-0.7968190728895947
20240628MRG10,丸亀,10R,曇り,左横風,2.0,2.0,42.0,5,52,B1,4.63,23.08,4.14,21.43,31.15,30.77,7.04,3,0,1,-0.737823106098925,-0.7517937692184901,0.059721424877705084,-0.09989806270262938,-1.1293618790141995,-1.268997259993289,1.46415300790713
20240628MRG11,丸亀,11R,雨,左追い風,1.0,1.0,42.0,5,51,A2,5.89,37.1,6.45,45.45,36.67,30.21,6.86,3,0,1,0.43579407012490873,0.3328563369958921,0.6174277246232143,0.5499381709781868,-0.24939751737001054,-1.5626314451951304,0.3706728665329297
20240628MRG12,丸亀,12R,雨,追い風,1.0,1.0,42.0,5,53,A2,5.91,41.73,0.0,0.0,40.23,35.9,6.86,5,0,0,0.08958328340353584,0.13184852769289954,-1.2610608227532838,-1.189169250691652,1.0773417862293355,0.6153881655934905,-0.22821773229381617
20240628AMG01,尼崎,01R,雨,右追い風,5.0,3.0,49.1,5,54,A1,7.36,48.84,7.0,37.5,26.19,42.86,6.94,4,0,0,-0.16301651651093285,-0.6200940893682156,-1.1595687359290112,-1.5268176823664525,-0.7622506731059294,-0.19273296013185298,0.8226383049437007
20240628AMG02,尼崎,02R,曇り,右横風,2.0,0.0,49.1,5,53,A1,7.1,51.2,6.89,38.89,30.77,27.5,6.92,1,1,1,0.1359118014718248,0.3836209621080821,0.6061638564624353,-0.27503116271286626,-0.41342492741630543,-0.9611397671576201,0.5872202195147156
20240628AMG03,尼崎,03R,雨,右追い風,3.0,0.0,49.1,5,54,A1,7.01,45.9,6.52,44.83,61.54,27.27,6.94,5,0,0,-0.3225014557748593,-0.6720907754312518,-0.7363663604947956,0.23226954168775005,1.9843670618807432,-0.8004180752785094,1.4951040748267872
20240628AMG04,尼崎,04R,曇り,右横風,4.0,0.0,49.1,5,54,A1,7.48,55.12,8.0,44.44,28.89,35.42,6.91,1,1,1,1.787268125257002,1.1950609029647565,1.0464637140294715,0.223656439993027,-1.5009666680290814,-0.625163262269446,-0.161374306091979
20240628AMG05,尼崎,05R,雨,右横風,5.0,3.0,49.1,5,50,A1,8.1,61.29,0.0,0.0,47.06,39.47,6.83,5,0,0,1.5501816319733934,1.1892379344190231,-1.8448418863438418,-1.3597302358242647,0.86845268779042,1.8541633939484103,-1.4408849451942198
20240628AMG06,尼崎,06R,雨,右横風,4.0,0.0,49.1,5,56,A1,6.55,43.27,6.96,38.46,35.71,32.35,6.98,6,0,0,-0.6368501259626399,-1.0632020770872557,0.33188103584856676,-0.05756428622769659,-0.9843927328073419,-0.6675660764986121,1.4420133549046243
20240628AMG07,尼崎,07R,雨,右追い風,3.0,0.0,49.1,5,55,A1,7.61,53.21,7.64,55.56,32.61,38.89,6.91,3,0,1,1.2158202568914933,1.7377327621099758,0.3454426576854003,0.7527620792765394,-0.33370889876493237,0.7286979954729855,1.2579336245388373
20240628AMG08,尼崎,08R,雨,右追い風,1.0,0.0,49.1,5,51,A1,7.42,56.0,7.49,60.0,29.73,51.72,6.89,6,0,0,0.12408693011561846,0.38169049570791247,0.45380234293432153,1.038105658829329,-0.5927619182142896,1.6397391136356678,-0.5416892375217961
20240628AMG09,尼崎,09R,曇り,右追い風,3.0,0.0,49.1,5,53,A1,6.77,42.86,6.66,43.75,45.95,40.63,6.87,2,0,1,-0.015470166703085347,-0.5743312231928922,-0.5777353940680677,-0.010400617446772675,1.6374647825677426,1.5907415529283144,-1.3856735994457265
20240628AMG10,尼崎,10R,曇り,右横風,1.0,0.0,49.1,5,52,A1,6.78,41.12,5.63,12.5,43.59,56.67,6.89,6,0,0,-0.794301470789539,-1.0352888238376925,-1.455905386499996,-1.812174331657365,0.13743883617100092,0.9782743716354473,0.2041241452319089
20240628AMG11,尼崎,11R,曇り,右横風,2.0,0.0,49.1,5,53,A1,7.85,63.3,7.11,50.0,48.15,40.0,6.85,2,0,1,0.6695428406056436,1.2357425179717512,-0.7702531590510321,-0.4494578756242795,0.8042762577143715,1.143135645102779,-1.199747448171483
20240628AMG12,尼崎,12R,曇り,右追い風,3.0,0.0,49.1,5,52,A1,7.12,52.89,6.62,33.33,42.86,47.37,6.91,2,0,1,-0.18970523735595826,0.02565007775610997,0.30520380676230785,-0.045566540563746115,0.40109842070319685,1.7523751381486479,0.27761716615533155
20240628BWK01,びわこ,01R,雨,左追い風,1.0,1.0,47.0,5,55,B1,4.17,24.51,4.44,22.22,29.55,34.78,6.77,5,0,0,-0.3315078726340795,0.10108456034309636,0.3001702921058475,0.27618855604798076,-0.17114899359033584,0.9747999985236201,-1.1405318970244123
20240628BWK02,びわこ,02R,雨,左追い風,1.0,1.0,47.0,5,57,B1,4.85,32.31,3.56,11.11,31.71,35.9,6.88,5,0,0,-0.41259480282860955,-0.0801266137623791,-0.9281048137540958,-1.0546809638626877,0.26436169623297107,0.004865297852729267,1.000000000000003
20240628BWK03,びわこ,03R,雨,追い風,2.0,2.0,47.0,5,56,A2,5.97,41.84,5.88,43.18,42.11,57.45,6.83,1,1,1,0.7138181552493768,0.8141680971512162,0.7720838860510694,0.9974887874131851,1.0063010625609465,1.9176649432385129,0.496490584033692
20240628BWK04,びわこ,04R,雨,右向かい風,1.0,1.0,47.0,5,54,A1,5.79,38.74,6.16,42.11,35.0,42.31,6.91,1,1,1,0.724937118840825,0.6633378900501381,0.8944104445471907,0.8175805090724546,0.37628460443677,0.7233984275923576,1.0366105360784166
20240628BWK05,びわこ,05R,雨,向かい風,3.0,3.0,47.0,5,54,B1,4.33,16.85,5.67,33.33,35.71,42.55,6.85,3,0,1,-0.5985212115181621,-0.8185465531540715,0.25209601644807683,0.14484102915662675,-0.5605760391416658,0.7826246231994708,0.0967641249645277
20240628BWK06,びわこ,06R,雨,向かい風,1.0,1.0,47.0,5,55,B2,3.48,16.67,3.11,0.0,20.69,37.78,6.91,6,0,0,-1.5261797643141743,-1.352578962437641,-1.2397786527694763,-1.4701233807616325,-1.0999527901807258,0.31107329689401925,1.411885339567758
20240628BWK07,びわこ,07R,雨,向かい風,3.0,3.0,47.0,5,56,B1,4.3,21.69,3.62,7.69,17.24,27.5,6.79,2,0,1,-0.00622090752241786,-0.13378096482572902,0.39773750921916023,-0.26320958064007216,-0.23310902298186145,0.4498008931768714,-0.0898388836761568
20240628BWK08,びわこ,08R,雨,右向かい風,6.0,6.0,47.0,5,51,B1,4.13,20.0,3.66,24.39,17.24,19.35,6.72,4,0,0,-0.8213708714199146,-0.9514476099933342,-1.0125294238456484,-0.5823664865107058,-1.1092467382756819,-0.4731352168733221,-0.8520240707762473
20240628BWK09,びわこ,09R,雨,右向かい風,5.0,5.0,47.0,5,53,B1,4.35,24.47,5.29,33.33,43.75,39.02,6.8,6,0,0,-0.48184453074377226,-0.48325707635214465,-0.05782837948848855,0.13627761960841953,0.3879854814186204,1.112385662459208,0.5755544630689471
20240628BWK10,びわこ,10R,雨,左追い風,3.0,3.0,47.0,5,53,A2,5.98,40.15,5.59,29.41,50.0,43.14,6.84,3,0,1,0.5090717941725377,0.46435254613042526,0.38863714516842496,-0.04729997827484872,1.010350829078087,0.3832829116890532,1.0482613280972557
20240628BWK11,びわこ,11R,雨,左追い風,2.0,3.0,47.0,5,52,B1,4.56,22.99,0.0,0.0,50.98,30.23,6.83,4,0,0,-0.7749132015793744,-0.7307144970463301,-1.1923152471333074,-1.045078321012563,1.0428981016718721,-0.14403865110877173,-1.43317501036287
20240628BWK12,びわこ,12R,曇り,左追い風,1.0,1.0,47.0,5,51,A2,6.69,50.38,6.16,43.37,22.5,33.33,6.76,4,0,0,1.056349463115911,1.2005289794138467,0.439323310241709,0.3664455500075306,-1.2599616246273695,-0.06182375483648158,-0.2799950223549533
20240628MKN01,三国,01R,雨,左向かい風,1.0,1.0,45.0,5,53,B2,3.18,10.23,1.25,0.0,34.12,22.08,6.77,1,1,1,-1.062419305831524,-0.781609493667502,-1.3077902411510622,-0.8225883414259713,0.1459030758986166,-1.518812385647542,0.06099375455927663
20240628MKN02,三国,02R,雨,無風,0.0,0.0,45.0,5,57,B1,4.55,21.21,0.0,0.0,34.15,30.67,6.75,4,0,0,-0.07712564264071596,-0.4934099961854938,-0.8239488811868204,-0.680164243752726,0.9770863103714453,-0.26548228279709146,-0.5583407444150177
20240628MKN03,三国,03R,雨,右横風,1.0,1.0,45.0,5,54,B1,4.13,20.59,3.88,6.25,31.71,22.97,6.81,4,0,0,-0.286468112513279,-0.4277370535647952,-0.03162743858588727,-0.7055273307803457,-0.1463093343784617,-1.2878793019306476,1.099130012787336
20240628MKN04,三国,04R,雨,追い風,1.0,1.0,45.0,5,52,B1,5.45,39.0,5.29,37.19,21.84,49.28,6.88,4,0,0,-0.0721547849228304,0.1770605650716537,-0.027108629093897066,0.21382213013513443,-1.8576533576490697,1.5188531168847275,1.1070186069251127
20240628MKN05,三国,05R,雨,追い風,1.0,1.0,45.0,5,51,A1,5.53,37.88,5.36,39.59,35.56,18.92,6.75,2,0,1,1.1795580629769102,1.0181246225985434,1.2851969914778523,1.3845491774365142,1.243682033438097,-1.210786984907951,-1.1040405212839026
20240628MKN06,三国,06R,雨,右追い風,1.0,1.0,45.0,5,55,A2,6.41,43.88,5.9,50.0,35.37,29.11,6.92,5,0,0,0.8312754344007676,0.5884957096989355,0.6608015916265951,0.6626160415389819,0.38457616975230347,-0.45268799066681936,1.8946618668626745
20240628MKN07,三国,07R,雨,追い風,1.0,1.0,45.0,5,51,B1,4.81,31.37,0.0,0.0,38.37,41.46,6.77,4,0,0,-0.2860208214420254,-0.05409920345695928,-1.3837029135427734,-1.043089027867369,1.6207060837570473,0.6795749484462941,0.03390317518102789
20240628MKN08,三国,08R,雨,無風,0.0,0.0,45.0,5,52,A2,5.71,32.86,6.92,57.14,50.0,31.33,6.77,3,0,1,0.4149698335247802,0.10532623126760744,0.709188409322492,1.2225553005061776,1.6638957184513155,0.10122823920341636,0.09604734379939316
20240628MKN09,三国,09R,雨,左追い風,1.0,1.0,45.0,5,49,A1,5.36,32.0,7.7,66.67,31.33,35.63,6.67,6,0,0,0.5353590908601112,0.10576150795808216,1.1407013606059218,1.4105485560551159,-0.3000170465165184,-0.367890069210241,-1.3212454939081024
20240628MKN10,三国,10R,曇り,無風,0.0,0.0,45.0,5,51,A1,6.63,51.22,7.31,60.0,37.04,40.7,6.86,4,0,0,0.7657977182915668,0.9806818084865521,0.8544978321449012,1.0631899737922745,1.1572155960270731,0.4028881822337837,1.1333583112022256
20240628MKN11,三国,11R,曇り,左向かい風,1.0,1.0,45.0,5,56,A2,5.89,42.62,5.93,36.36,37.66,37.65,6.79,3,0,1,0.3405213133787316,0.48465902608300365,0.598721791466465,0.22912936349147278,0.35399037445084136,-0.05518128441471538,0.7905694150421162
20240628MKN12,三国,12R,曇り,右追い風,3.0,3.0,45.0,5,52,A2,6.34,44.2,6.43,40.0,29.41,28.0,6.71,3,0,1,0.8259686801437158,0.8084443961675452,0.6811979780974587,0.25642449845481535,-0.6036550587103585,-0.0665071032070056,-1.145779935639019
20240628TSU01,津,01R,雨,無風,0.0,0.0,40.0,5,54,B1,4.38,24.03,0.0,0.0,33.56,32.68,6.73,3,0,1,0.19107924690772995,0.10169378650123607,-0.8746294989704593,-0.7561800713750277,0.7124845917628087,-0.5519942280035676,-1.3483997249264588
20240628TSU02,津,02R,雨,無風,0.0,0.0,40.0,5,46,B2,1.25,0.0,0.0,0.0,30.46,21.38,6.75,6,0,0,-1.8500163896567132,-1.689343245117236,-1.2258053098860395,-1.1919810868795317,-0.4514207505933483,-1.580871974793321,-0.3099652099390357
20240628TSU03,津,03R,雨,右向かい風,1.0,1.0,40.0,5,46,B1,5.11,27.78,2.14,0.0,31.65,25.17,6.8,5,0,0,-0.190149150060673,-0.32182796435258093,-1.4183849531193058,-1.344113253814311,0.021934761889069475,-0.8201771568284965,0.6878589733775626
20240628TSU04,津,04R,雨,向かい風,1.0,1.0,40.0,5,46,B2,1.94,2.25,1.5,0.0,37.5,33.77,6.79,6,0,0,-1.960838547130041,-1.9894192527046732,-0.9547393851283767,-1.1817207754271375,0.06182480225715462,0.164837517321159,-0.30703171924315015
20240628TSU05,津,05R,雨,向かい風,1.0,1.0,40.0,5,48,B1,4.62,26.58,4.61,22.22,38.33,39.35,6.79,3,0,1,-0.37207606185128667,-0.11172233503004725,0.2921427930430811,0.10084437486522854,0.8546900358132759,1.2509964382379488,0.2132007163556061
20240628TSU06,津,06R,曇り,向かい風,1.0,1.0,40.0,5,46,B2,1.0,0.0,0.0,0.0,27.39,37.93,6.86,6,0,0,-1.6983776257617271,-1.4713740103726682,-0.8555020803968453,-0.7517753519529432,-0.4510977853035582,-0.480997410525408,1.2989718332941114
20240628TSU07,津,07R,曇り,向かい風,1.0,1.0,40.0,5,52,A1,5.95,42.57,6.62,48.28,32.74,42.04,6.75,2,0,1,0.9847439970121548,1.242349062125727,0.9142966564302465,1.2111405627824483,-0.17750259575645516,1.30321845274433,-0.6881023532039884
20240628TSU08,津,08R,曇り,向かい風,1.0,1.0,40.0,5,52,A2,5.65,43.33,5.48,19.05,26.71,32.89,6.82,5,0,0,0.8160444853447653,1.1291917504833016,0.7032049965022166,-0.03746045038219477,-0.796637124510666,0.1548471436867963,0.0
20240628TSU09,津,09R,雨,向かい風,1.0,1.0,40.0,5,51,B1,4.65,21.05,5.33,22.22,40.4,29.3,6.84,3,0,1,0.022201811419781416,-0.3924786667174283,0.7078654694613935,0.13135253729276622,1.3028214895885506,-0.30109313763160606,0.5015698625754976
20240628TSU10,津,10R,雨,向かい風,1.0,1.0,40.0,5,51,A2,5.36,31.71,4.0,16.67,31.06,26.85,6.75,2,0,1,0.09513702538553616,-0.17714313958528535,0.40825632126619693,0.047795402636657644,0.06480799685010259,-1.115427732601379,-0.7795769230285828
20240628TSU11,津,11R,雨,向かい風,1.0,1.0,40.0,5,54,A2,6.2,41.86,5.9,40.0,33.13,28.39,6.77,4,0,0,0.6934344851030764,0.4806016718765682,0.207400716068377,0.15898638988359282,0.12608538321632448,-0.4380375119204774,-0.3191061914625884
20240628TSU12,津,12R,雨,無風,0.0,0.0,40.0,5,53,A2,5.86,35.54,6.0,47.37,35.62,35.37,6.73,2,0,1,0.13868309779718044,-0.1448553221862675,-0.06336679680335497,0.11742896328211111,0.5675196080327835,0.6229950000748274,-0.4758668672668005
20240628EDG01,江戸川,01R,雨,右追い風,4.0,10.0,37.1,5,51,B2,1.77,0.0,1.42,0.0,44.0,50.0,6.79,3,0,1,-1.8032351042537307,-1.643070322901534,-0.8581801300561626,-1.128955826889011,0.8148976957493196,1.632552160945907,-0.11079966827514748
20240628EDG02,江戸川,02R,雨,右追い風,5.0,10.0,37.1,5,53,A2,6.28,47.06,6.67,55.56,44.44,53.85,6.85,6,0,0,1.1037836095561904,1.4019172334083072,1.425548799730805,1.4490682348455215,0.6348879101719462,1.4425037482078438,-0.6859943405700338
20240628EDG03,江戸川,03R,雨,追い風,6.0,20.0,37.1,5,55,B1,4.98,26.5,4.14,22.45,19.23,44.44,6.94,6,0,0,-0.9824729400728428,-1.0819761058366422,-0.8165173729997118,-0.8479966485251315,-1.2342664549351503,1.1579302649123193,1.1656310103003802
20240628EDG04,江戸川,04R,雨,右追い風,5.0,20.0,37.1,5,52,A2,5.97,41.59,7.17,66.67,29.17,37.5,6.98,4,0,0,0.7357737543146252,0.8096302402559337,1.2585720065887933,1.64396909455773,-0.34618860928133477,1.1115598378412495,0.48167164724278483
20240628EDG05,江戸川,05R,雨,追い風,5.0,20.0,37.1,5,53,A1,6.56,50.38,6.26,35.71,42.31,22.22,6.96,4,0,0,1.1355175934338062,1.3002329136767743,1.3880044608405522,0.7735008508514035,0.8933798230932504,-0.37431683423592355,-0.4564354645876296
20240628EDG07,江戸川,07R,雨,左横風,2.0,20.0,37.1,5,51,B1,4.91,27.27,5.36,31.25,46.15,21.88,6.81,3,0,1,0.5280329104073309,0.5420517631686981,0.4583638865419274,0.6485090095402253,1.1460248948782736,-1.1023434275259387,-0.07348175307216726
20240628EDG08,江戸川,08R,雨,左横風,2.0,20.0,37.1,5,50,B1,4.82,28.24,5.14,33.93,29.17,18.52,6.72,2,0,1,-0.08722511911787054,-0.13380735230066806,0.15758138705559954,-0.025861457312674432,-0.9854564690643461,-0.44955129851663056,-0.08264745061342427
20240628EDG09,江戸川,09R,雨,左追い風,3.0,20.0,37.1,5,56,A1,5.9,41.51,5.41,40.74,24.0,32.26,6.87,5,0,0,0.728340694328289,0.8380433248317997,0.2710374423084078,0.3043825162683456,-0.6327309771087349,-0.12537748979847682,0.9890707100936764
20240628EDG10,江戸川,10R,雨,無風,0.0,15.0,37.1,5,50,B1,4.68,27.61,5.4,35.59,30.77,40.0,6.91,6,0,0,-0.8197031523168342,-0.788163107313192,0.09209432762386208,0.02472794850819907,-0.16104563342375752,0.5357776522454154,1.1010734465417844
20240628EDG11,江戸川,11R,雨,無風,0.0,15.0,37.1,5,58,A2,4.64,28.81,7.45,45.45,15.38,28.0,6.8,3,0,1,-1.1118081585821549,-0.707506828081784,1.1575507145048467,0.7722324168175625,-1.6946490174950353,-0.5154181369466038,-0.32519680361730213
20240628EDG12,江戸川,12R,雨,左向かい風,3.0,15.0,37.1,5,51,A2,6.2,42.5,6.44,40.78,8.7,53.85,6.9,2,0,1,-0.20237028090785797,-0.32406183968944435,0.33505136710531586,-0.07406317182820789,-1.5177807164256305,1.341794408787625,0.686957943305964
20240628TDA01,戸田,01R,雨,左追い風,3.0,3.0,37.0,5,56,B1,3.12,10.62,0.0,0.0,38.01,28.09,6.77,5,0,0,-0.9301672900866702,-1.1293687528778094,-1.1692006490832911,-1.0469464214436464,0.598354803023926,-1.4802301607915707,0.17789201674120197
20240628TDA02,戸田,02R,雨,左追い風,3.0,2.0,37.0,5,54,B1,5.01,39.42,7.5,66.67,34.45,33.8,6.68,6,0,0,-0.588860133605963,0.23316238882985688,1.2964639853195437,1.73839567096153,-0.09229004822610996,-0.4131631855224509,0.32791291789197086
20240628TDA03,戸田,03R,雨,左追い風,4.0,2.0,37.0,5,52,A2,5.5,34.81,5.66,35.71,28.41,30.84,6.79,3,0,1,0.47524661997481243,0.4363263820557922,1.3023357598455756,0.35792794896485247,-1.5459016596841946,-0.695519657403637,1.8803006732397562
