レースコード,レース場,レース回,風向,風速,波の高さ,スタンド距離,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240814AMG07,10,6,1,2.0,0.0,49.1,1,1,0.6599035547264879,0.3596595522956603,-1.2913967707648426,-0.9109637270356358,0.8111071056537889
20240814AMG08,10,7,7,0.0,0.0,49.1,2,0,-0.586053665816745,-0.3882299207303252,-1.0068619463534605,-0.3349411472970844,1.8633899812498425
20240814AMG09,10,8,1,4.0,0.0,49.1,0,0,0.8861236553914467,1.3588484140395023,0.5058237441046046,-0.6592951809291762,0.7128324356402614
20240814AMG10,10,9,2,5.0,3.0,49.1,3,1,-1.7747424285712607,-1.0309195433975955,-0.6969965487853788,-0.0366175595057528,1.237253854893674
20240814AMG11,10,10,2,4.0,0.0,49.1,2,1,-0.8883117850362944,-0.0301791928115454,0.8778248823086462,1.8034308416677745,1.2677313820927718
20240814AMG12,10,11,0,5.0,3.0,49.1,0,0,0.0453372341349185,0.0702796048841678,-0.7437132320158885,-0.9098891310413776,0.8716229710001824
20240814SME01,4,0,4,2.0,1.0,45.0,2,0,0.2924779267663399,-0.2540060919004487,-0.0699548366033254,-0.2378790273693946,-0.6017934765940722
20240814SME02,4,1,4,1.0,1.0,45.0,1,0,-0.6939640077465185,0.294155007729227,-0.7911456635309217,-0.3765935749383087,0.4186291409515013
20240814SME03,4,2,3,1.0,1.0,45.0,0,1,0.995442812177746,0.7346329710982588,0.8907861090005449,-0.4699477364595624,0.6798912261050182
20240814SME04,4,3,3,3.0,1.0,45.0,2,1,-0.0357451237891294,0.4902840685930362,-1.3162950812328265,1.2072819763552476,-0.4423258684646816
20240814SME05,4,4,3,1.0,1.0,45.0,2,0,0.0392662084549871,-0.4843260319823255,-0.958823923611434,1.1762693099454666,0.1083378475043769
20240814SME06,4,5,7,0.0,1.0,45.0,1,1,0.0665463890390616,0.2926447611533999,-1.2228049329383486,0.8261934508494146,1.8416971153611643
20240814SME07,4,6,4,2.0,1.0,45.0,1,1,0.0621809750028254,0.2098491231327519,0.206683158918388,0.0424843883296405,0.9392599153912492
20240814SME08,4,7,6,2.0,1.0,45.0,2,1,0.6900810648656033,0.2993897203205867,-0.8216293231352054,-0.6096519606063947,0.314831610120829
20240814SME09,4,8,6,1.0,1.0,45.0,2,0,-0.9971148289611108,-1.1895062713934383,-1.4363905353480837,-0.8717234892439394,0.0264295126595986
20240814SME10,4,9,7,0.0,1.0,45.0,0,1,1.165201312427087,0.9545844632017492,-1.1472291590772288,1.5319060273247016,-0.6877303054053812
20240814SME11,4,10,6,1.0,1.0,45.0,0,1,1.4021674898705845,1.3212660960798894,-0.3716681829126491,1.075747474033846,-0.749268649265319
20240814SME12,4,11,7,0.0,1.0,45.0,0,0,-0.8917209289413546,-0.7765404531490183,1.419176659239835,0.2048258437296075,0.2182815384480211
20240814BWK01,0,0,6,2.0,2.0,47.0,2,0,-0.0526607619709292,0.3113454380998632,-0.1008526995740775,-1.2711929382242635,1.0728720825964766
20240814BWK02,0,1,6,2.0,2.0,47.0,2,0,-0.1516254316962846,0.2505305170855569,0.4467485755936231,0.117329910159475,0.3430383538320448
20240814BWK03,0,2,6,2.0,2.0,47.0,0,0,1.3387960009925708,1.4778548999784615,-0.5318695977956314,0.7435993356351811,-0.2746226530998736
20240814BWK04,0,3,6,3.0,2.0,47.0,0,1,-0.318911461322497,0.3341201163200236,-1.452372478017006,1.2811556586930402,-0.3331068070867636
20240814BWK05,0,4,8,3.0,2.0,47.0,1,1,0.9046047175604538,0.9094266961642916,1.241014832039658,0.9547527370825536,0.0
20240814BWK06,0,5,8,3.0,2.0,47.0,2,1,-0.3992057052680328,-0.695627493987188,-0.5565516327769009,-0.3788209827260446,-1.105958892537286
20240814BWK07,0,6,6,4.0,3.0,47.0,0,1,0.2514546958831615,0.3827146855008043,0.320766810314841,-0.5449406790142428,0.1115915759217416
20240814BWK08,0,7,6,4.0,3.0,47.0,0,1,1.388747240507921,1.1932976775137445,0.4585368885753351,-0.6663944571858,1.7909277299387374
20240814BWK09,0,8,6,3.0,3.0,47.0,2,0,-0.9858543271324904,-0.9058971821789116,1.1516945541701962,1.0797013870273129,-0.2080625946441246
20240814BWK10,0,9,6,4.0,3.0,47.0,1,1,1.0226321861781544,0.3439001998216614,1.295607848858267,0.7594671469266792,-0.8075728530872522
20240814BWK11,0,10,6,5.0,4.0,47.0,0,1,0.3208480651001474,0.1966026742792031,-0.3637125252199039,-0.3823922990201002,-1.1702768130351406
20240814BWK12,0,11,6,5.0,4.0,47.0,0,1,-0.1664908304336435,0.0458940176973814,-0.1322279325113126,-1.6023565023098465,-1.252550635426303
20240814TSU01,17,0,0,2.0,1.0,40.0,2,1,-0.8648167327558778,-0.4634536543318172,-1.133917468494338,0.5394271075428154,0.3390317518104151
20240814TSU02,17,1,3,2.0,1.0,40.0,2,0,-1.029887834702604,-0.9089163694419544,0.4264636925623437,-0.9043222289350296,0.7728810598943128
20240814TSU03,17,2,0,2.0,1.0,40.0,0,1,0.5660666352529974,0.9516763362201244,-0.9109588221264036,0.299491550826588,-0.4209649416903988
20240814TSU04,17,3,0,2.0,1.0,40.0,0,1,0.8328392176904398,0.4806670517166648,1.318279454572845,-1.3103861763529492,-0.0336260328604835
20240814TSU05,17,4,0,2.0,1.0,40.0,2,0,-0.985561416775618,-1.2632656350408409,0.2808285919611054,-0.3676868344729752,0.6801281693090256
20240814TSU06,17,5,0,3.0,2.0,40.0,1,0,0.4368140175867399,0.4531700806378402,-0.2785715151952366,0.2551437674527108,0.6358383670736921
