レースコード,レース場,レース回,天気,風向,風速,波の高さ,スタンド距離,枠,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター2連対率,ボート2連対率,展示タイム,順位,結果,3連複_結果,全国勝率_Zスコア,全国2連対率_Zスコア,当地勝率_Zスコア,当地2連対率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240611TKY12,徳山,12R,晴,右追い風,2.0,2.0,45.0,1,52,A1,7.33,60.0,6.44,44.44,44.44,32.56,7.05,1,1,1,1.5691028990539702,1.5108650692502616,0.5842648292268123,0.6707954399190468,0.8769011548023367,-0.7747150493090509,-0.696113576461965
20240611MYJ01,宮島,01R,曇り,左横風,3.0,3.0,40.0,1,49,A1,6.55,48.72,6.88,54.55,29.07,34.78,6.8,1,1,1,-1.3689500911902635,-0.4268465354427174,1.1794504584495675,0.9974529689912233,-0.7881409374386996,0.07775909674399843,0.5326236412913257
20240611MYJ02,宮島,02R,曇り,左向かい風,2.0,2.0,40.0,1,52,A1,6.43,47.54,6.78,50.0,42.33,39.33,6.8,4,0,0,-1.1714432491115285,-0.6453077976815338,-0.12604647837649446,0.35407762165753637,0.9036547824607409,0.871288321578009,0.5083687820523601
20240611MYJ03,宮島,03R,曇り,右横風,3.0,3.0,40.0,1,52,A1,6.59,41.59,6.29,43.75,37.89,42.35,6.71,2,0,1,-1.1004062226053644,-1.5740073253005173,-1.3730236365176263,-0.5611030073281593,0.5326556070466034,0.8617326396650932,-0.8669104580816338
20240611MYJ04,宮島,04R,曇り,右横風,3.0,3.0,40.0,1,52,A1,6.58,44.74,7.56,65.63,37.5,32.07,6.7,5,0,0,-0.6283198275733222,-0.654140077741141,0.4189278903526726,1.7163829905857995,1.2891265199848811,-0.6990415524123105,0.0
20240611MYJ05,宮島,05R,晴,右横風,2.0,2.0,40.0,1,51,A1,7.75,53.17,9.19,62.5,29.48,33.14,6.67,1,1,1,1.3218816271362208,0.9642533042099055,1.5813857003863283,0.38021200344142114,-0.899807567453305,-0.183708352652188,-0.5715476066494516
20240611MYJ06,宮島,06R,晴,右横風,3.0,3.0,40.0,1,50,A1,6.96,48.25,6.81,56.25,32.78,37.79,6.66,1,1,1,1.243501236433386,0.7078798752113269,-0.07829095808778888,0.6196868526054572,-0.4821113324604449,0.40746909363061096,-0.39528470752104194
20240611MYJ07,宮島,07R,晴,右横風,3.0,3.0,40.0,1,53,A1,7.19,49.56,7.38,52.94,30.27,30.43,6.69,3,0,1,1.1377222456504603,0.39046265520998624,0.21249169970509216,0.2776853014681282,-1.4865533994267426,-1.1553826715104552,-0.4870881870470366
20240611MYJ08,宮島,08R,晴,右横風,4.0,4.0,40.0,1,56,A1,7.13,51.82,6.65,50.0,38.76,41.71,6.73,1,1,1,0.7213758901415797,0.7084036667087612,-0.1308043236405538,0.3471346714815637,0.40446546646382453,0.5332812135679962,0.04701524481398582
20240611MYJ09,宮島,09R,晴,右向かい風,3.0,3.0,40.0,1,57,A1,6.45,46.21,7.11,56.82,29.45,34.48,6.72,1,1,1,-0.4799616046073864,-0.33554793936350896,0.6166728442268481,1.1315608854380186,-1.2637588181736084,0.03866557042788999,-0.5942283606769402
20240611MYJ10,宮島,10R,晴,右横風,3.0,3.0,40.0,1,54,A1,6.73,52.0,3.0,0.0,43.55,38.27,6.67,1,1,1,-0.9839013954483352,-0.2657379214898245,-1.884041162696351,-1.9879622726132462,1.260752238839189,1.5468883082645382,-1.6867041548736896
20240611MYJ11,宮島,11R,晴,右横風,2.0,2.0,40.0,1,49,A1,7.44,54.78,7.89,77.78,34.1,33.16,6.72,1,1,1,1.357894499762479,1.414078182067208,1.3740819152223271,1.5340846507609605,-0.026859593498215355,-0.29816242142077803,-0.9187699949495958
20240611MYJ12,宮島,12R,晴,右横風,3.0,3.0,40.0,1,52,A1,7.79,63.37,8.48,79.08,36.13,36.6,6.77,1,1,1,2.017259398504356,1.882371271943881,1.201793623555286,1.3687654114657146,0.321979393803382,0.48014319699055047,1.2780193008453975
20240611KJM01,児島,01R,晴,左向かい風,3.0,3.0,43.0,1,50,A2,7.09,62.07,7.26,56.41,37.59,26.77,6.78,2,0,1,1.861494174017528,1.879040644081674,1.536986685342571,1.9023044194036671,-0.08577484863108041,-0.879654386834005,0.9778826714699634
20240611KJM02,児島,02R,晴,左向かい風,4.0,3.0,43.0,1,47,A2,6.35,43.48,6.4,45.71,32.33,30.91,6.73,1,1,1,1.3861066102046562,1.2273643643596341,1.2945927827277932,1.121866203691264,0.4333444743204948,-0.506354709435288,-0.5442504302301233
20240611KJM03,児島,03R,晴,左向かい風,3.0,3.0,43.0,1,53,A2,5.2,36.89,5.89,46.05,31.88,24.75,6.74,1,1,1,0.06301023463039411,0.3347554311489285,0.8459576126954504,1.2806520412150226,-0.21459652448617592,-1.0740801996276732,-0.44273360255784777
20240611KJM04,児島,04R,晴,左向かい風,3.0,3.0,43.0,1,59,B1,5.04,30.39,4.49,23.08,37.04,24.35,6.81,2,0,1,-0.7596823672371512,-1.1098095609669667,-0.39906537070873105,-0.6270784363628468,1.2535927026309341,-1.1770891802193557,0.8097763301789163
20240611KJM05,児島,05R,晴,左向かい風,3.0,3.0,43.0,1,53,A2,5.43,33.93,5.56,22.22,26.12,27.64,6.76,1,1,1,-0.237044756868884,-0.1939830787257488,-0.2056020892812731,-1.0889499651875436,-0.6819666504050075,-0.7421786313059773,0.11952286093343673
20240611KJM06,児島,06R,晴,左向かい風,4.0,3.0,43.0,1,56,A2,6.43,44.17,5.7,39.39,24.39,32.52,6.8,1,1,1,1.1465053035767114,1.112649188130012,0.12120687821670013,0.04208130536661789,-1.635085917038133,-0.892243854096792,1.262892050706803
20240611KJM07,児島,07R,晴,向かい風,2.0,3.0,43.0,1,52,B1,4.53,23.4,5.1,30.11,22.03,37.6,6.78,2,0,1,-0.7458241887228917,-0.8995355283680063,-0.25231704647975706,-0.3564931799707142,-1.7380962180123787,1.112878859710147,-0.43453624965686605
20240611KJM08,児島,08R,晴,左向かい風,3.0,3.0,43.0,1,45,A2,6.34,45.12,5.98,41.46,36.3,25.2,6.75,3,0,1,1.2407880861594414,1.2754314718409032,0.5162860538393669,0.6243033305902851,0.4756029227187621,-1.6831320811536818,-0.34301384613257974
20240611KJM09,児島,09R,晴,向かい風,3.0,3.0,43.0,1,56,A1,5.95,44.0,6.0,42.86,32.31,28.0,6.8,1,1,1,0.6481349857302904,1.1397800173762076,0.8756057564457441,1.1053767079582,0.7274276482052473,-1.0575266232789948,0.22793299390183824
20240611KJM10,児島,10R,晴,向かい風,2.0,3.0,43.0,1,54,A1,6.37,45.05,5.16,42.11,47.06,26.92,6.8,1,1,1,0.6032977038080553,0.3694148471759046,-0.26951889430946696,0.3622526292664032,1.391988142876353,-0.7417299126828572,0.5781216125786133
20240611KJM11,児島,11R,晴,向かい風,2.0,3.0,43.0,1,52,A2,6.26,43.33,7.61,55.56,30.6,38.21,6.72,1,1,1,1.1778579362955648,0.7512508394366759,1.2123317643881266,0.763036632054438,-0.6472913551268633,1.537906140836235,0.031629103054991704
20240611KJM12,児島,12R,晴,向かい風,3.0,3.0,43.0,1,55,A1,6.31,41.67,6.32,43.98,34.81,36.59,6.75,3,0,1,0.1338340628912018,-0.8244313010274884,0.24797076870074022,0.11694223753138985,-0.015648888902294485,0.6938087453845414,0.7967410107710616
20240611SME01,住之江,01R,晴,左向かい風,1.0,1.0,45.0,1,55,B1,4.12,20.9,3.98,17.54,19.15,37.93,6.93,1,1,1,-0.04932827988558593,0.05245403253370006,0.34202145438378395,0.07585373046714709,-1.2227497075485572,0.5258124800533783,-0.6945906278887464
20240611SME02,住之江,02R,晴,無風,0.0,1.0,45.0,1,53,B1,5.13,33.65,6.28,44.44,21.67,25.86,6.94,1,1,1,-0.11574547273779645,0.2582414021191863,0.8058139819319069,1.2112973781164498,-0.7459977073179652,0.4676271193848915,-0.28603877677368755
20240611SME03,住之江,03R,晴,左向かい風,2.0,1.0,45.0,1,51,B2,3.66,14.89,1.73,0.0,31.03,41.82,6.89,1,1,1,-1.450111994185432,-1.6608684800662712,-1.910709311987648,-1.8275500089734122,-0.1963399154818964,0.6316443332307125,-1.223053234021516
20240611SME04,住之江,04R,晴,左向かい風,2.0,1.0,45.0,1,56,B1,3.96,17.07,3.21,7.14,26.67,27.27,6.99,3,0,1,-0.08229073125781111,-0.13765005705067945,-0.15251267760164458,-0.7197571509121704,-0.04328826523375941,-0.11156106343107644,1.4599927901768432
20240611SME05,住之江,05R,晴,無風,0.0,1.0,45.0,1,52,A2,5.23,29.0,5.96,34.62,37.04,28.3,6.83,1,1,1,0.5510663432168893,0.11292137622558585,0.8717130592945481,0.6747649480307158,0.8844501696707788,-0.25246603338685014,-1.2649295438158363
20240611SME06,住之江,06R,晴,左向かい風,1.0,1.0,45.0,1,59,B1,4.16,20.73,4.9,24.14,16.28,34.62,6.93,2,0,1,-0.5257073682834389,-0.616783018169802,0.286572916443168,-0.14464053847676303,-1.032457538573779,1.1192234541089263,0.24559135918543554
20240611SME07,住之江,07R,晴,左向かい風,2.0,1.0,45.0,1,53,B1,5.23,31.52,4.71,23.53,24.07,43.4,6.87,2,0,1,0.056677181970080925,0.08806451506890957,0.5522963410695426,0.4271249842840255,-0.38645186726398817,0.6181588980788555,-1.4940357616679545
20240611SME08,住之江,08R,晴,無風,0.0,1.0,45.0,1,59,B1,2.66,9.09,0.0,0.0,31.15,27.27,6.92,6,0,0,-1.4294676260780104,-1.4738012079874132,-1.855670315343935,-1.4676481155134429,-1.1083618307605807,-0.4517393879501082,-0.1735525336251523
20240611SME09,住之江,09R,晴,無風,0.0,1.0,45.0,1,51,A2,5.66,39.0,0.0,0.0,20.0,23.08,6.93,1,1,1,0.7151327168684549,0.7108587304360624,-1.2334898240147039,-1.1709432651679887,-0.9562128284079441,-0.3448668218126066,-0.5796736197002038
20240611SME10,住之江,10R,晴,左追い風,3.0,1.0,45.0,1,54,A2,5.44,37.76,5.64,35.9,24.14,21.43,6.88,1,1,1,0.06753912762819046,0.24076384620004398,0.5841337147828227,0.6534580302374292,-0.47441422585060294,-0.670202536486069,-0.982123683216054
20240611SME11,住之江,11R,晴,追い風,2.0,1.0,45.0,1,52,A1,6.95,53.1,6.03,39.47,20.37,41.18,6.93,1,1,1,1.2052067299992872,1.1995663109084123,0.4656815441533727,0.40673669044127614,-1.0706774415890297,1.607084627870186,-0.13814474099888038
20240611SME12,住之江,12R,晴,追い風,2.0,1.0,45.0,1,55,A1,6.89,47.68,6.7,40.74,40.68,49.02,6.95,1,1,1,1.082371344650491,0.845403233700414,1.2257608234024515,0.8642862201342023,0.26465124607284,1.279839907132739,-0.7233642332556002
20240611MKN01,三国,01R,晴,左向かい風,4.0,4.0,45.0,1,48,A1,6.27,45.3,5.87,34.21,36.0,26.56,6.69,3,0,1,0.9640844479041362,1.0270556547384273,0.7161698340518262,0.6751448376862093,-0.3608630121558208,-1.6407513819375925,-0.49999999999999056
20240611MKN02,三国,02R,晴,向かい風,3.0,3.0,45.0,1,48,A2,6.23,46.67,4.81,25.93,23.08,32.05,6.61,1,1,1,0.9520659697432171,1.073820698057762,0.3826991052426702,0.0444441184993362,-1.3533070745908706,-0.19109058675247792,-1.9248709580458236
20240611MKN03,三国,03R,晴,左向かい風,3.0,3.0,45.0,1,47,A2,6.41,47.44,6.57,46.43,31.25,22.81,6.63,2,0,1,1.050069779470429,1.2259774446731397,1.1529556623721005,0.9652812939221894,0.08516189793021013,-1.1278394447899622,-0.6359282138812843
20240611MKN04,三国,04R,晴,右向かい風,2.0,2.0,45.0,1,50,B1,6.54,50.85,6.09,41.18,19.7,25.64,6.63,1,1,1,0.8095055044280918,1.080037319401641,0.3718051109787623,0.4001019406847952,-1.1151723067472588,-0.44422555596086233,-0.6593804733957751
20240611MKN05,三国,05R,晴,右向かい風,2.0,2.0,45.0,1,47,A2,5.4,36.11,5.71,41.94,21.74,16.67,6.67,2,0,1,0.6955574485334344,0.7674662308621267,1.1280251098514302,1.1796769675000662,-1.1155924263312742,-1.6018525711897729,-1.6137430609197683
20240611MKN06,三国,06R,晴,右横風,2.0,2.0,45.0,1,48,B1,4.57,21.1,5.56,25.0,23.94,40.85,6.73,1,1,1,-1.136184948787036,-1.229343821055214,0.7044263836925285,0.1975299496255367,-0.8119973308893998,1.0378308080722822,0.08164965809278506
20240611MKN07,三国,07R,晴,右横風,3.0,3.0,45.0,1,56,B1,4.03,12.66,4.98,22.22,34.25,31.08,6.84,2,0,1,0.11153869335416879,-0.4496509231286604,0.6028998406194238,0.3040823245201862,0.26515325533132494,0.20561955617224897,-0.13418769776346495
20240611MKN08,三国,08R,晴,右横風,3.0,3.0,45.0,1,48,B1,3.47,15.71,2.41,7.41,30.38,32.53,6.77,5,0,0,-0.36013897956247404,-0.3025951084223115,-0.5905501072517945,-0.6248456685760485,-0.811448501060711,0.39060026499139094,-0.5458494140949467
20240611MKN09,三国,09R,晴,右横風,1.0,1.0,45.0,1,46,A2,6.11,41.41,6.36,54.55,28.92,21.31,6.82,1,1,1,1.1041923609351083,0.9361908833849761,1.1359269731401163,1.4065923301482999,-0.6326906585685407,-1.1240497844146073,0.07262411172177688
20240611MKN10,三国,10R,晴,右横風,3.0,3.0,45.0,1,46,A1,6.95,51.22,7.13,53.33,37.29,21.43,6.73,1,1,1,1.2608143855101925,1.1630629173733118,0.8231100160862774,0.6545495805421814,0.16110474902898692,-1.1753622898212908,-1.0184571183711213
20240611MKN11,三国,11R,晴,右横風,3.0,3.0,45.0,1,48,A2,5.54,36.08,6.19,48.15,45.71,36.11,6.78,1,1,1,0.1359959167308322,0.011810012726953242,0.5346021518892772,0.7642426576231937,1.368008927499758,0.9896190936170686,0.24397501823714027
20240611MKN12,三国,12R,晴,右横風,2.0,2.0,45.0,1,45,A2,5.86,46.08,5.5,40.0,26.19,25.35,6.84,3,0,1,0.32642540753154675,0.7694509831329901,0.35468631933296574,0.45027634942362404,-0.27778560883111003,-0.7432193525418322,0.9507653770830613
20240611TSU01,津,01R,晴,向かい風,3.0,2.0,40.0,1,51,A2,6.56,44.86,0.0,0.0,33.58,28.57,6.66,1,1,1,1.7341818416983656,1.5854209037939906,-1.2808762753605258,-1.2713650861051327,0.9757005002916179,-0.28214191220518287,-1.911176967891086
20240611TSU02,津,02R,晴,向かい風,3.0,2.0,40.0,1,54,B1,5.36,32.46,5.39,32.26,27.01,38.57,6.86,1,1,1,0.4900007595017658,0.36231910221608127,0.7001133600097844,0.5802019632910759,-0.5090576341079488,0.884933813227674,0.7913873867198512
20240611TSU03,津,03R,晴,右向かい風,3.0,2.0,40.0,1,58,B1,4.88,22.35,5.25,26.79,36.99,33.08,6.75,1,1,1,-0.98668227311157,-1.0966042474985382,0.4875661073153484,0.02637825154584778,-0.18534116924360833,-0.9485553709451487,-0.5369495345964104
20240611TSU04,津,04R,晴,向かい風,3.0,2.0,40.0,1,51,B1,4.83,26.67,5.25,35.71,35.07,31.16,6.81,1,1,1,-1.7387292257525397,-1.6695471220733706,0.13213543733999347,-0.1265569319897043,-0.457522309496909,-0.5718911237342605,0.09024035946055195
20240611TSU05,津,05R,晴,向かい風,3.0,2.0,40.0,1,52,A1,6.63,53.64,7.82,72.73,35.71,32.65,6.72,4,0,0,1.7798229172463036,1.880856434202785,1.176750963570095,1.4622514471611596,0.3561986345990492,0.4137538556161171,-0.9602009246000851
20240611TSU06,津,06R,晴,向かい風,3.0,2.0,40.0,1,54,B1,5.84,37.66,6.1,40.0,26.09,32.09,6.85,1,1,1,0.26521742875123694,0.15270082774273594,1.1165986558103322,1.1875661352387397,-1.072759558300519,-0.49948550428482846,-0.029205328472574663
20240611TSU07,津,07R,晴,向かい風,3.0,2.0,40.0,1,57,B1,5.62,35.44,4.6,15.0,21.14,38.52,6.81,2,0,1,-0.07385420948679347,-0.3209933187290235,-0.6368771995978364,-0.9518148195862781,-1.458285170007058,-0.054616465561791595,-0.18028116943263559
20240611TSU08,津,08R,晴,向かい風,3.0,2.0,40.0,1,60,B1,4.89,29.35,4.88,25.0,32.19,26.56,6.82,1,1,1,-1.6761097658409916,-1.5374530510133286,0.6182162482698327,0.4351331363745154,-0.11046589736830427,-1.2447285464601412,0.701516916582929
20240611TSU09,津,09R,晴,向かい風,3.0,2.0,40.0,1,51,B1,4.93,27.84,5.74,31.58,35.14,20.74,6.84,1,1,1,-0.8046955486558028,-1.1244872324325454,0.7738071176592725,0.6003749135139479,0.8987790331260785,-1.6306854784601021,0.26846242208559756
20240611TSU10,津,10R,晴,向かい風,3.0,2.0,40.0,1,57,A2,4.79,29.81,5.85,35.0,37.06,30.77,6.73,1,1,1,-0.9432007159395404,-0.6238744923446451,-0.02566372038721886,-0.6894818171491242,-0.012662174407240724,-0.4980301490833519,-0.7882148489133911
20240611TSU11,津,11R,晴,右向かい風,3.0,2.0,40.0,1,52,A2,5.85,42.05,5.78,44.44,38.79,29.1,6.75,1,1,1,-0.2842317362273576,-0.15166917837915003,0.5308347594150834,0.5305129306332685,0.9731750765490554,-1.7511580430549454,-0.5175491695067694
20240611TKN01,常滑,01R,晴,追い風,2.0,1.0,40.0,1,55,B1,4.75,25.64,5.24,31.11,37.19,28.86,6.81,1,1,1,0.8141479270753758,0.645394041143066,1.419397330885445,1.3329462518343331,0.9011868184645585,-0.9571583064584942,0.7774541189098894
20240611TKN02,常滑,02R,晴,追い風,2.0,1.0,40.0,1,48,B1,3.39,17.0,1.38,0.0,33.6,29.51,6.73,1,1,1,-0.54161643571293,-0.4887942321899061,-1.3699613298526645,-1.19175333502208,0.9692648975287066,-0.8801804049609364,-1.1226827987756134
20240611TKN03,常滑,03R,晴,右向かい風,3.0,1.0,40.0,1,53,B1,5.01,30.34,0.0,0.0,32.77,27.43,6.77,2,0,1,-0.2447407395478302,-0.13348367393647176,-1.710095762392847,-1.260832863210429,-1.2940079302893128,-1.3335899652186491,0.809344648274088
20240611TKN04,常滑,04R,晴,右向かい風,3.0,1.0,40.0,1,53,B1,2.9,5.0,1.58,0.0,33.88,40.25,6.88,4,0,0,-1.8184674056000738,-1.8929184266829782,-1.9237374371149727,-1.8479466584433064,0.24414360187906492,0.87497171227637,1.5267620413811462
20240611TKN05,常滑,05R,晴,右向かい風,3.0,1.0,40.0,1,53,B1,5.11,26.88,5.73,45.45,31.53,30.7,6.89,6,0,0,-0.025432840427895405,-0.5331421444519375,0.8888149959951471,1.164823437606492,-0.6808323107862184,-0.04108518707616479,1.103439735880691
20240611TKN06,常滑,06R,晴,右向かい風,3.0,1.0,40.0,1,49,B1,4.55,20.0,0.0,0.0,32.5,40.59,6.81,1,1,1,-0.5570973226200423,-0.9416532874660306,-1.8396729678213575,-1.2932269017733395,-0.25933128893683816,0.8458858861206052,-0.7868346878790629
20240611TKN07,常滑,07R,晴,右向かい風,2.0,1.0,40.0,1,55,B1,2.55,7.46,2.77,11.43,38.1,31.25,6.87,6,0,0,-1.4892462731471585,-1.3675851828420187,-0.39892502144655684,-0.4634387180726602,1.3688302209537881,-0.6370915634536838,0.7402332101976199
20240611TKN08,常滑,08R,晴,右向かい風,2.0,1.0,40.0,1,55,B1,5.1,28.92,3.19,6.25,30.7,39.92,6.79,2,0,1,0.21412484019184916,-0.0027539196404334876,-0.6363043154605521,-0.8525711546848624,0.1931974886787911,1.0852264332631059,-0.46171235046687786
20240611TKN09,常滑,09R,晴,右向かい風,2.0,1.0,40.0,1,45,A2,5.8,42.17,4.67,33.33,30.83,33.2,6.73,1,1,1,0.7814769604341352,0.9752956238131176,0.3608827600238588,0.751118211888264,-0.38455315215427055,-0.245765827200453,-1.0265298051494627
20240611TKN10,常滑,10R,晴,右向かい風,3.0,1.0,40.0,1,47,B1,5.45,36.56,6.68,54.55,41.6,40.99,6.76,1,1,1,0.015236080646573905,0.03175590282269119,0.84628743419636,0.9178198438032905,0.46730922693906557,0.7833727167014676,-1.0882143751650146
20240611TKN11,常滑,11R,晴,右向かい風,3.0,1.0,40.0,1,53,A1,6.6,47.5,8.43,85.71,29.09,32.48,6.87,1,1,1,0.4745425575393978,0.18411205114567067,1.166240516377356,1.6572041250227656,-1.1236113688217564,0.20847303563473524,1.3970013970020898
20240611TKN12,常滑,12R,晴,右向かい風,3.0,1.0,40.0,1,53,A1,7.0,53.15,5.57,39.29,37.4,35.42,6.8,1,1,1,1.6111525378334617,1.5646789028765966,0.3965631424705133,0.5757325075671008,0.7542464651738557,-0.07138825716980453,-0.16529490122680324
20240611GMG01,蒲郡,01R,晴,右横風,6.0,2.0,41.3,1,52,A1,7.2,56.6,8.45,81.82,31.23,33.0,6.7,1,1,1,1.297309511290621,0.7317917090300471,1.7726239156085892,1.740159543310726,-1.0394118117112956,-0.18995620495995386,0.0
