レースコード,レース場,レース回,風向,風速,波の高さ,スタンド距離,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240611MKN05,1,4,0,2.0,2.0,45.0,3,0,-0.8167634989709437,-1.0683699357727483,-0.0587776773420649,0.1656844970973412,0.3227486121839364
20240611MKN06,1,5,1,2.0,2.0,45.0,1,0,0.8086963459013612,0.9270628159966892,0.942561665980301,0.4204723437013197,-1.3880441875771283
20240611MKN07,1,6,1,3.0,3.0,45.0,3,0,-1.7744792124526825,-0.8491547050977798,-0.9234771165113248,0.0696066201828235,-0.1341876977634649
20240611MKN08,1,7,1,3.0,3.0,45.0,2,0,-0.3671319694568912,-0.2581696929047668,-0.0892385819580833,-1.0617893324397385,-1.3646235352373304
20240611MKN09,1,8,1,1.0,1.0,45.0,2,0,0.3628618005899824,-0.0403628873704611,-1.6242760181964295,1.7177108289253444,-1.0167375641047214
20240611MKN10,1,9,1,3.0,3.0,45.0,0,0,0.6674899687995133,0.2027000737520545,-0.034036214583589,-0.455552276277731,1.5055453054181582
20240611MKN11,1,10,1,3.0,3.0,45.0,1,1,0.7084948565170766,0.7280772163825392,-0.0716860573362317,-1.4268926466106562,-1.585837618541363
20240611MKN12,1,11,1,2.0,2.0,45.0,2,0,-1.7087660463825296,-0.7025298157849101,0.0612207118491861,0.5268278393463927,1.3073023934892152
20240611TSU01,17,0,3,3.0,2.0,40.0,2,0,0.3983931257955704,0.7782981182708374,-0.7232910230422647,1.1260027223461389,-0.1274117978594034
20240611TSU02,17,1,3,3.0,2.0,40.0,2,0,-1.8305028372815964,-0.3889518666721024,0.6375576194167534,-0.0496419035300715,-0.9352760024869958
20240611TSU03,17,2,0,3.0,2.0,40.0,1,0,0.2779386684821326,-1.938710730035912,-0.4315608247351164,-0.9979704865323246,1.8443049231789324
20240611TSU04,17,3,3,3.0,2.0,40.0,0,1,1.140606372093667,-1.9914698056241849,1.0669030876779018,1.2219764761828569,-0.8121632351449836
20240611TSU05,17,4,3,3.0,2.0,40.0,2,0,-0.0539340277953425,0.4445503640153694,-1.2859268888934208,-1.4500097432496464,1.6988170204462725
20240611TSU06,17,5,3,3.0,2.0,40.0,0,1,1.546352465939415,-0.8906464720216013,-1.182885258117051,1.4044563185939856,0.3212586131982746
20240611TSU07,17,6,3,3.0,2.0,40.0,2,1,-0.786019800966585,-0.0252120061802922,0.3588817045035374,0.2901661511600465,1.550418057120766
20240611TSU08,17,7,3,3.0,2.0,40.0,1,0,0.8986933623896962,0.5820632512949888,-0.1319852280244661,0.3887113490467014,-1.2627304498491825
20240611TSU09,17,8,3,3.0,2.0,40.0,0,0,1.9014657779348207,-1.284101541196739,-0.6964424655605493,0.8068840639922115,-0.3355780276070282
20240611TSU10,17,9,3,3.0,2.0,40.0,1,0,0.5053591688439613,-0.1796460427105305,-0.9713696652411774,0.0365124742729734,0.8899199907086848
20240611TSU11,17,10,0,3.0,2.0,40.0,2,0,-1.0214578020670677,-1.229141288052898,1.1800705652642087,-0.6356880018508949,-1.0350983390135389
20240611TKN01,11,0,8,2.0,1.0,40.0,2,0,-0.6043892908419815,-0.5055976365313442,0.3456422261342874,-0.3240216234158675,1.1362790968683414
20240611TKN02,11,1,8,2.0,1.0,40.0,2,0,0.3253740527976925,0.8025076767594463,-1.282135573284973,1.528161206845568,-1.1226827987756134
20240611TKN03,11,2,0,3.0,1.0,40.0,2,0,-0.881066662372186,-0.5937010662978627,0.3841714580070627,0.3144285853360312,0.6225728063646856
20240611TKN04,11,3,0,3.0,1.0,40.0,2,0,0.1660895288487189,0.6495333188320345,-1.8214832953199631,-0.4532143755998771,0.3816905103452865
20240611TKN05,11,4,0,3.0,1.0,40.0,2,0,-0.815346943129613,-0.007742290905881,-0.2755494549166277,-0.991403427272685,0.9336797765144332
20240611TKN06,11,5,0,3.0,1.0,40.0,2,0,-0.117283646867377,0.1549128303225065,0.8470539492453067,-1.2589368379284969,0.3239907538325219
20240611TKN07,11,6,0,2.0,1.0,40.0,2,1,-0.71337267208641,-0.5028418142980478,-1.1684014079960798,0.4143772017757561,-0.3701166050987935
20240611TKN08,11,7,0,2.0,1.0,40.0,3,0,-1.927123561726645,-1.6099780330780418,-0.3128586890337322,-0.6515310266154002,0.5456600505517546
20240611TKN09,11,8,0,2.0,1.0,40.0,3,0,-1.6725636763577336,-1.1850140629629593,-1.4725659417847754,1.0560659391300011,-0.1466471150213574
20240611TKN10,11,9,0,3.0,1.0,40.0,0,0,0.3809020161643465,-0.7267033402338308,-1.6883896837086343,-1.643103062828709,0.8463889584616829
20240611TKN11,11,10,0,3.0,1.0,40.0,1,0,0.1911664331319841,0.0973846459704106,-0.1715555184858527,1.528545836923325,-1.1430011430017364
20240611TKN12,11,11,0,3.0,1.0,40.0,1,0,0.0905141875187341,0.825280053249446,-0.860105618180712,-1.4230059262514287,-0.9091219567475058
20240611GMG01,22,0,1,6.0,2.0,41.3,0,0,-0.576582005018054,-0.8654847838611126,0.857276347457296,0.1519649639679621,1.2613124477737738
20240611GMG02,22,1,1,4.0,2.0,41.3,0,1,0.2129282991142859,0.6596320468902717,-0.0838734746681263,0.140462331650783,-0.5865884600854058
20240611GMG03,22,2,1,4.0,2.0,41.3,0,0,0.2752409412815892,0.7148795343036052,0.7926453988586423,-0.6948395443717638,0.4082482904638608
20240611GMG04,22,3,3,2.0,1.0,41.3,0,0,0.1674779431703867,0.7479879468125662,-0.2329546836017231,0.4154439653222647,0.1695158759052273
20240611GMG05,22,4,1,4.0,2.0,41.3,0,1,0.9771104983297658,1.7543508137607056,-0.9163186981822496,-0.1628663772889371,-1.1580412784736975
20240611GMG06,22,5,3,3.0,1.0,41.3,0,1,-0.0955555288283245,-0.1956163865519597,1.012922048785185,0.5958193299526927,1.4021481439119476
20240611GMG07,22,6,3,2.0,1.0,41.3,0,0,-0.2103890910181461,-0.9244862736843348,-0.0800931899977286,0.3336597064997526,0.1769980813512058
20240611GMG08,22,7,3,3.0,1.0,41.3,0,0,1.2553243422757263,0.5269141559768425,-0.977442335573916,1.2504535614140029,0.3962969619506108
20240611GMG09,22,8,3,2.0,1.0,41.3,0,0,-1.996746259467176,-1.7715262060612964,-0.447868760347327,0.2925153178850261,1.290994448735815
20240611GMG10,22,9,3,3.0,1.0,41.3,0,1,1.3825541618204136,1.7267016395856374,-0.2326950786913761,-0.2769721559289716,0.0590487116597331
20240611GMG11,22,10,3,2.0,1.0,41.3,0,0,-0.2307908720517741,0.5077451181582722,0.784579888660338,-0.6208619291306502,0.8319197049476809
20240611GMG12,22,11,3,3.0,1.0,41.3,0,0,-0.6908141522924494,0.0940913659200316,0.407159952964039,1.2980453412618782,0.0404622925516068
20240611HMN01,18,0,3,4.0,2.0,42.7,2,1,0.1945920276496415,0.5157322274885493,-0.0254958800647777,-0.2232947302986846,1.3300397918683722
20240611HMN02,18,1,3,4.0,2.0,42.7,1,0,1.0385973441054333,0.8176495911313147,1.6617933438922627,-1.007276204502246,0.9352760024870904
20240611HMN03,18,2,0,4.0,2.0,42.7,0,1,0.9525761709507728,0.7989164944266298,0.259870257218033,0.2169310054366106,0.8716229710001843
20240611HMN04,18,3,0,4.0,2.0,42.7,2,1,0.2858634036499498,0.7319416038250925,-0.395597022063808,0.9161539970207032,1.0166707708822074
20240611HMN05,18,4,0,5.0,2.0,42.7,0,0,0.963541018624166,0.2507724192101974,-0.1896678161828486,-0.7164144371293568,-0.2737216604520212
20240611HMN06,18,5,0,6.0,3.0,42.7,1,1,0.9748672794510578,-1.6423645335621682,0.9143714733055596,0.5572253678159285,-0.993145909629691
20240611HMN07,18,6,0,5.0,2.0,42.7,0,1,1.262557942742768,0.9995384477470104,1.3156191093624503,0.9340459157622464,-0.9101820546181992
20240611HMN08,18,7,0,6.0,3.0,42.7,2,0,-0.5675475900674348,0.1026512090371786,0.9400118747702398,-0.1845633770000761,-1.234426799696717
20240611HMN09,18,8,0,6.0,3.0,42.7,1,1,0.37045296684898,0.0890348621645995,-0.515450317688314,0.5325569708584201,0.9198528353185956
20240611HMN10,18,9,0,4.0,2.0,42.7,2,0,-1.1356138389641792,-1.3828829632422066,-0.0046847721717599,1.9616830896270097,0.1717513466431843
20240611HMN11,18,10,0,5.0,2.0,42.7,2,0,-1.7699057099301474,-1.5777335515710094,1.140674629755165,-0.5677206349519932,1.3352201678653113
20240611HMN12,18,11,0,3.0,1.0,42.7,2,0,-0.8497572039648379,-1.945241298507914,-1.9972394692884337,-0.8058722164232772,1.2172416512308275
20240611TDA01,14,0,4,4.0,3.0,37.0,0,0,1.663349999725493,1.017848804165402,-1.5399062036823925,-0.1064719580220297,1.5109947130387231
20240611TDA02,14,1,4,2.0,1.0,37.0,0,0,0.1484930180224354,-1.7912646965783512,0.872017944621712,1.667157569640768,1.6186892965481998
20240611TDA03,14,2,6,4.0,3.0,37.0,3,0,-1.785002992514191,-1.7381697118172452,0.0660517048280149,-1.1163010212283406,-0.2238868314198273
20240611TDA04,14,3,8,4.0,4.0,37.0,0,0,1.2012915448457602,1.50786068819835,1.815078961278089,-0.9406447756835774,0.3314967720659057
20240611TDA05,14,4,8,3.0,3.0,37.0,2,0,0.9901071629589362,-0.0536743832449434,-0.2704966246655311,-1.427670859535428,1.0458250331675896
20240611TDA06,14,5,8,4.0,4.0,37.0,0,1,0.4001656567844635,0.2756474736804072,0.6107677880661722,0.3554735566449212,0.7594084992563532
20240611TDA07,14,6,6,5.0,4.0,37.0,2,0,-1.0363200677844353,-0.2979759114426955,-0.6763921690256671,-0.5940107746303221,-0.0498754668053759
20240611TDA08,14,7,6,3.0,2.0,37.0,1,1,0.9417223765101153,0.4218874263470135,-0.1153820484932884,1.1208949924356375,0.3854358793424675
20240611TDA09,14,8,5,1.0,1.0,37.0,2,0,0.0617960143316494,0.600083429468971,1.5347452141419846,-0.3539459045245227,0.8272886332461074
20240611TDA10,14,9,4,2.0,1.0,37.0,1,1,-0.4974907590691982,0.670616948000287,0.7849839767324599,0.1550557554739612,-0.1597191412499818
20240611TDA11,14,10,5,2.0,1.0,37.0,1,0,-0.0163276096347344,-0.4049905127319679,-0.4838689845864422,-0.4784696797685876,0.1468050548786604
20240611TDA12,14,11,4,3.0,2.0,37.0,2,0,-1.0829446513457703,-1.767325297683533,-0.9999457271684068,-0.2080572150877749,1.9511555003200969
20240611KRY01,15,0,5,2.0,1.0,47.0,2,0,0.3287237383158808,0.6279617905159025,-0.6484567941733554,0.3688250345934555,0.6140634384863576
20240611KRY02,15,1,5,3.0,2.0,47.0,1,0,0.8781458198050027,1.3970679617318518,-1.7705915519166897,0.064542342395241,-1.3625107865864263
20240611KRY03,15,2,4,3.0,2.0,47.0,1,0,-0.8984022646899595,0.6318458714518465,-1.4775405837400362,-1.4023211039905248,1.1531640100361222
20240611KRY04,15,3,5,4.0,3.0,47.0,2,0,-1.2439752689858965,-1.5396692784679928,-1.005525818548107,-0.0960975066937631,-1.1861605052378204
20240611KRY05,15,4,4,5.0,4.0,47.0,2,0,0.0290156298778143,0.7501634116435056,1.6862820249267103,-1.3844593323010197,0.3015340001245978
20240611KRY06,15,5,4,4.0,3.0,47.0,2,0,0.2508030395925875,0.5291632452942633,-0.5836704060455558,0.8188221953291449,0.608780777528107
20240611KRY07,15,6,5,4.0,3.0,47.0,2,1,-0.1586205180622934,0.264118096401221,0.3635259954049838,-0.295063355997461,-0.0347776126488996
20240611KRY08,15,7,5,4.0,3.0,47.0,2,1,0.4957755506486453,0.4177906990549085,-0.1311681326371142,1.113400556774163,-0.5930234354208666
20240611KRY09,15,8,5,3.0,2.0,47.0,3,1,-1.6084105824534878,-1.147055160612825,-1.2172925626447006,-1.559529910737594,0.6556100681071926
20240611KRY10,15,9,5,4.0,3.0,47.0,0,0,1.065946955513725,-1.9138749615567232,-0.9593127318779768,0.2704286356132874,1.510994713038743
20240611KRY11,15,10,6,2.0,1.0,47.0,2,0,0.8768675129281704,-1.042327290647837,0.0971158446516441,-0.3605996191119605,1.4744195615489766
20240611KRY12,15,11,6,2.0,1.0,47.0,0,0,-0.858230470066772,0.4775772489843957,0.0984345835816249,0.1050706563317855,0.879664438186229
20240612FKO01,19,0,1,2.0,2.0,50.0,3,0,-1.2959585130414522,-0.5105641808873705,1.5338323625188564,-0.4309287204691073,0.2907246392556996
20240612FKO02,19,1,1,2.0,2.0,50.0,2,0,-0.2373752907201192,0.0,-1.2064536918371704,0.0880126427106725,-1.0206207261596405
20240612FKO03,19,2,1,2.0,2.0,50.0,2,0,-0.525895540551717,0.4287645531576238,1.1049029402773072,-0.6680053087301553,0.1107018606925287
20240612FKO04,19,3,1,2.0,2.0,50.0,3,0,-1.4580792454441855,-1.6872118216409118,-0.7604401111974814,-1.4322240263803263,0.90912195674751
20240612FKO05,19,4,1,2.0,2.0,50.0,3,0,0.0604858554327086,0.0660347086598802,-1.1718641659892162,1.19699299038918,0.6011297132511468
20240612FKO06,19,5,1,2.0,2.0,50.0,0,0,0.9698591117564964,1.2487068389072231,0.6055735326242843,-0.7311425404038858,-1.0629159472499752
20240612FKO07,19,6,1,2.0,2.0,50.0,0,1,0.7715522282396982,1.4183165901895785,-0.4895239066759745,0.7752508955777933,0.6870053865727385
20240612FKO08,19,7,1,2.0,2.0,50.0,1,1,0.4874509110205621,0.7674178063535358,-1.4932223086603889,-0.2225468682801763,0.4803539249462814
20240612FKO09,19,8,1,2.0,2.0,50.0,0,1,1.384643656983742,0.94825359535406,-0.3900221511829998,-0.5216750202400613,0.9890707100936844
20240612FKO10,19,9,1,2.0,2.0,50.0,1,0,1.258255955294608,0.5124054976894526,-0.4447523977396293,1.8453950969231387,-1.2230532340215128
20240612FKO11,19,10,1,2.0,2.0,50.0,1,0,1.0641551666861704,-1.963856369555233,0.1468633633721842,-0.6170585028238793,0.5326236412913166
20240612FKO12,19,11,0,2.0,2.0,50.0,1,0,0.3451346644451887,0.1943541459019087,0.8097408452291696,0.6167887456729577,-1.0606601717798474
20240612TKY01,13,0,8,2.0,2.0,45.0,2,0,0.6997516254931495,-1.8727998691712864,-1.6720086846667528,0.6070740017376104,1.1642257885594909
20240612TKY02,13,1,8,2.0,2.0,45.0,2,0,-1.4837632279244295,0.4432945939070917,0.9285838433306584,1.123625397885404,0.8377078165834105
20240612TKY03,13,2,8,2.0,2.0,45.0,1,1,0.1734696663433412,0.5048997493284972,-0.2503577248502128,0.8179713231729229,0.1819927379066868
20240612TKY04,13,3,2,3.0,3.0,45.0,2,0,-0.109823109481684,0.008024562225337,-1.2503115855224398,0.2307311734163778,1.739564058116311
20240612TKY05,13,4,8,3.0,3.0,45.0,2,0,-1.446169618144861,-1.9738035625359336,0.235072157792584,0.7629754191718388,0.4209101499497265
20240612TKY06,13,5,2,3.0,3.0,45.0,2,0,-0.3075552874983405,-0.2621358689383556,-0.8950692281866697,-1.2225985017916043,-0.209869250212203
20240612TKY07,13,6,2,3.0,3.0,45.0,1,0,0.8737985428157822,0.29974872415045,1.3110134335539338,0.8153383275420877,1.3754957488406283
20240612TKY08,13,7,2,3.0,3.0,45.0,2,1,-0.7540585039671968,-0.2313433677325043,0.9598987527107268,0.9523125323132018,1.4564381625088498
20240612TKY09,13,8,2,4.0,4.0,45.0,0,1,1.727683943656321,1.0658383493373478,1.6215049827767565,-0.0411509207645466,-1.165631010300414
20240612TKY10,13,9,8,3.0,3.0,45.0,0,0,1.0141276113929276,1.1398393080566458,-1.1437155869981297,0.9758476728323509,-0.6396021490668172
20240612TKY12,13,11,1,2.0,2.0,45.0,2,0,-1.0227054117452314,0.1841662528878765,0.2410238390159882,-0.947973025244618,0.0378722677327985
20240612MYJ01,9,0,4,2.0,2.0,40.0,0,0,-1.196845138258013,-0.6063527758602222,-0.4560726859694717,0.314187665666448,1.5682313584085747
20240612MYJ02,9,1,0,1.0,1.0,40.0,0,1,0.4602846773374559,0.8562112333260725,-0.4167436648101358,-0.446081374674179,0.4333513900174197
20240612MYJ03,9,2,4,1.0,1.0,40.0,0,0,-0.5840150821816205,0.7987707062830858,-0.808433171014644,-0.2158338978562496,0.3251968036173173
20240612MYJ04,9,3,4,3.0,3.0,40.0,0,0,1.7632516795948026,1.7762734947103949,-1.0235545130150123,-1.1992871545901398,1.5138251770487137
20240612MYJ05,9,4,0,2.0,2.0,40.0,0,0,1.105493636314819,1.1353331624871204,-0.7765576459657977,-0.5169160047987033,0.7446220130087541
20240612MYJ06,9,5,1,2.0,2.0,40.0,0,0,1.57884597831467,-0.2367428935366767,1.0418276318646318,1.7483679049091112,-1.3731987951966245
20240612MYJ07,9,6,1,4.0,4.0,40.0,0,0,1.991852419547749,1.543965889165413,0.8232592626566199,0.9874337668758306,-0.6358383670736671
20240612MYJ08,9,7,1,4.0,4.0,40.0,0,1,1.864623761911641,1.2325343454481306,1.1082737988889249,0.1816005353642069,-1.0366105360784348
20240612MYJ09,9,8,1,4.0,4.0,40.0,0,1,0.3212007624986687,0.8827055622576946,-0.4069723177529807,1.7285018096707063,1.275281963340446
20240612MYJ10,9,9,1,5.0,5.0,40.0,0,0,1.448621386238062,1.5385725305712563,-0.5744619597143404,-1.1690114999583134,0.0
20240612MYJ11,9,10,1,5.0,5.0,40.0,0,0,0.2979371093752363,-0.4154716135732592,1.2280080714301236,1.6874560541012016,-1.0819231568139958
20240612MYJ12,9,11,1,4.0,4.0,40.0,0,0,-0.4937757286181656,-1.8549731694318092,1.0674964408171514,0.3904983835333476,-1.1415741278435243
20240612MRG01,3,0,3,3.0,3.0,42.0,2,0,-0.3485497562395337,0.4009379524159054,0.412576522598337,-1.091800776286623,0.3651483716701185
20240612MRG02,3,1,3,2.0,2.0,42.0,3,0,-1.708814125351675,-1.790934648474947,1.1668492147542575,-1.4871135903514527,1.1523980424922493
