レースコード,レース場,レース回,風向,風速,波の高さ,スタンド距離,級別,3連複_結果,全国勝率_Zスコア,全国2連対率_Zスコア,当地勝率_Zスコア,当地2連対率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240101ASY10,20,9,2,2.0,2.0,50.0,1,1,0.5691202348967517,0.686415415328902,0.3493905018367701,0.342990472099894,1.3774806834590951,0.9910676096272344,-0.5036101551853367
20240101ASY11,20,10,1,2.0,2.0,50.0,0,1,1.0077997147701991,0.5657167312280699,1.288582662920727,1.0916368197741717,1.4404134359176142,1.2715377739293678,-1.3568010505999484
20240101ASY12,20,11,1,1.0,1.0,50.0,1,1,-0.0095157859849505,-0.1899135139800395,0.0155304968953272,0.2224853470360257,-0.8627624140534534,-0.5070046441787289,-1.439124189002658
20240101WKM01,21,0,6,1.0,1.0,41.0,3,0,0.0822246585444956,-0.0458359163498749,-0.673234460650481,-0.9559507601033368,-0.5707152817422257,-0.5477321236534844,0.7975031508064238
20240101WKM02,21,1,5,2.0,2.0,41.0,1,0,0.2747980733016955,0.0859268683572707,0.6809298270176968,0.5427975347799611,-0.8665533015090289,-1.2260198828765752,-0.5929270612815589
20240101WKM03,21,2,5,1.0,1.0,41.0,0,0,0.5204777754719043,0.5700793481108872,0.8433726916439921,0.7464404166660171,-1.2500465634138065,-0.9157975472788964,0.1819927379066868
20240101WKM04,21,3,5,1.0,1.0,41.0,2,0,-0.613531135758777,-0.5077505262455198,-0.219599607425902,-0.5305640513221294,-0.31404731282315,0.2544426765335828,-0.2707570785252253
20240101WKM05,21,4,5,1.0,1.0,41.0,1,1,0.5595111924873539,0.991757551164816,0.4373313294675926,0.525903379996751,0.4230042645682684,0.0442276771671447,-0.5015698625755305
20240101WKM06,21,5,5,3.0,3.0,41.0,3,0,-1.5961496481979314,-1.3794959164536766,-1.7489975048450344,-1.4703761170754557,-0.1077859136242052,0.1487701755800945,-1.2909944487358445
20240101WKM07,21,6,5,2.0,2.0,41.0,2,1,0.1861999220686502,0.5575964632015118,-0.1315899841908757,-0.4506275462532636,0.8683906675341785,0.5215972721120853,0.6239346150783205
20240101WKM08,21,7,5,3.0,3.0,41.0,2,0,-0.225477400247671,-0.2243512187688418,-0.4076795564645464,-0.4746872170531662,-1.2597091504595082,0.6288330484492073,0.8677626681257686
20240101WKM09,21,8,5,1.0,1.0,41.0,0,1,1.2842402561092878,1.3120546754034164,0.6877716470315539,1.2020404303452248,-0.8682636054985643,1.132536254021676,-1.744440070924953
20240101WKM10,21,9,7,0.0,1.0,41.0,0,1,1.1941363760340789,1.0008069571393787,0.9603823264765942,0.927145459818853,0.8907097527008012,0.6159609123407281,0.9022557900048636
20240101WKM11,21,10,5,2.0,2.0,41.0,1,1,-0.9499041372009698,-0.6713726505145833,-0.6615646688747454,-0.94777927795758,-0.0236463553228369,0.248265103377144,0.1025438789411867
20240101WKM12,21,11,5,1.0,1.0,41.0,1,1,0.1998019565976374,0.0202341898657463,0.8797724004392289,1.323572891119159,-0.0273114544102203,-0.6437305691110689,1.1227596887136453
20240101SMS01,2,0,5,2.0,2.0,43.0,2,0,1.337921377598285,1.195853198663021,1.1428150122288585,1.3966157344221122,-0.0844549187688984,-1.3451775670332489,1.7954621161489983
20240101SMS02,2,1,5,3.0,3.0,43.0,2,0,-0.0420718120125446,-0.0769626652258475,0.4039895520366913,0.5490102450441627,-0.4782443575911518,1.3454101677043706,1.862143528509573
20240101SMS03,2,2,6,2.0,2.0,43.0,2,0,-0.3036351448391023,-0.3816962858550309,-0.2825404725368806,-0.3204835826713983,-0.4988756187990025,0.6387611546225264,1.1753811203488287
20240101SMS04,2,3,6,1.0,1.0,43.0,2,1,-1.182996517417885,-1.2567846837727197,-0.7058344771512677,-1.024502239221462,-0.1348397854081008,-0.9743510628207132,0.5336760502236316
20240101SMS05,2,4,6,1.0,1.0,43.0,2,0,-1.168342712338638,-1.0082034941418572,-1.011639164521512,-1.1617850237841325,-0.2421487909391651,-0.779767819625202,1.5858628885048798
20240101SMS06,2,5,6,2.0,2.0,43.0,2,1,-1.0145765705071612,-1.0620922945651423,-1.1179766231304291,-1.2023814647700923,-1.196140293168913,0.2808186950416579,-0.3191061914625936
20240101SMS07,2,6,6,3.0,3.0,43.0,2,0,-0.4578121247046892,0.1482130263413117,-0.2558117917564317,-0.0253428796874655,0.6528363998120389,1.504538985354524,0.7980074688860932
20240101SMS08,2,7,6,2.0,2.0,43.0,2,0,1.212582844492911,1.0113812629207517,-0.2721987304010581,-0.1042582925480127,-0.5694792200631466,1.0070777768471575,-1.217720467617614
20240101SMS09,2,8,6,2.0,2.0,43.0,2,0,-0.7718447106349082,-0.7011955497093201,-0.4705367149001269,-0.7011522843292957,1.616365978747585,-1.3699569458701506,0.2976164652299934
20240101SMS10,2,9,6,3.0,3.0,43.0,2,1,0.0397699990847929,-0.058620407214867,-0.0833312690686447,-0.2587633754054855,0.5182842196560962,-0.2936350106022177,-0.9931459096297204
20240101SMS11,2,10,6,3.0,3.0,43.0,2,0,-0.8343018222701029,-0.8720390141737654,-0.6408735768214084,-0.6921068899721029,-0.1397170291098581,-0.9384970528012864,0.7636305112473014
20240101SMS12,2,11,6,3.0,3.0,43.0,2,0,-0.812536034809332,-0.731392809166681,-1.4324563140240802,-1.3271517662320986,1.1832588502869934,-0.6913982258011332,-0.3227486121839535
20240101TKY01,13,0,3,1.0,1.0,45.0,2,0,-0.6100764777552186,-0.6694243776083271,0.5075203909560492,0.4194368064463301,-1.4916583218455235,-0.1666421079759641,1.0882143751650086
20240101TKY02,13,1,3,1.0,1.0,45.0,0,1,1.5502076964778058,1.446616058805528,1.3258211841125036,1.4653368845431494,0.404940353563859,-1.1564325139087268,-1.703885502741192
20240101TKY03,13,2,0,1.0,1.0,45.0,2,0,0.2419448171427121,0.2745486377839952,-0.2605479680133627,-0.3929098644451549,0.5107986899574751,1.6252174199647966,1.1070186069250918
20240101TKY04,13,3,4,1.0,1.0,45.0,2,0,0.3090094794823703,0.2563803500940396,0.4892677168807866,0.4693572092699071,0.6913101238654478,-0.1806998766155385,0.4301340378531795
20240101TKY05,13,4,4,2.0,2.0,45.0,2,1,-0.4174182361342653,-0.4745929007109967,-0.4508905914132289,-0.4649472691385683,1.9066648627865903,-0.7113245386931911,-0.3777486782597042
20240101TKY06,13,5,6,2.0,2.0,45.0,2,1,-0.444638381026719,-0.5577073801770841,-0.4225151767742026,-0.3231983732052937,1.213121014056311,0.7569844019511504,1.1987805595403862
20240101TKY07,13,6,5,3.0,3.0,45.0,2,1,1.0310910245152085,0.3698887597437449,0.8673167926982276,0.5409914657261095,0.4603416243138292,1.023830976868059,0.1790287185098397
20240101TKY08,13,7,5,2.0,2.0,45.0,0,1,1.5067431404582678,1.697309845699844,1.1583920754283137,1.242431379008888,-0.9617102160599812,1.0653535963794638,0.4999999999999926
20240101TKY09,13,8,5,2.0,2.0,45.0,2,1,0.0858579009079817,0.1746793650184552,-0.1922757257993459,-0.4634698607506696,0.3089075542954525,0.9251700848323736,1.399776053745647
20240101TKY10,13,9,6,1.0,1.0,45.0,1,1,-0.7299836518158291,-0.6899958178399784,-0.8988830867820621,-1.1363196990895228,1.883248990067524,-0.9907682144591258,-0.7015169165829057
20240101TKY11,13,10,8,1.0,1.0,45.0,2,0,-0.228430870284067,0.196870470054192,-0.1504779474053696,-0.143334686014204,0.2269818769561699,0.0830640698236363,0.611760980290502
20240101TKY12,13,11,8,1.0,1.0,45.0,2,0,-0.9293683767467634,-1.2007659877706776,-0.8846944896410824,-1.4412669730946954,-0.0756092895638276,0.4292560858218785,0.6011297132511404
20240101MYJ01,9,0,4,1.0,1.0,40.0,2,0,-0.1766892288581883,-0.7429462496710939,-1.200002550757415,-1.4643321441868329,-0.2543832463205879,-0.7367589242136378,1.2909944487358185
20240101MYJ02,9,1,4,3.0,3.0,40.0,3,1,-1.4336828045143968,-1.5249746580620331,-1.5211577408318024,-1.4201189297745382,-0.0762156996263532,0.7244286974519941,-0.2031739888928664
20240101MYJ03,9,2,4,4.0,4.0,40.0,1,1,0.7581852935103026,0.5764778356677589,0.7332605692748977,0.9174165132461998,-0.2754667753022255,-0.5757866148672579,-0.6881023532039934
20240101MYJ04,9,3,4,5.0,5.0,40.0,0,1,1.4458923621151851,0.9401233337762864,1.400270056205767,1.4310066473851586,1.9521752937834,0.1124514617489975,-0.609937545592831
20240101MYJ05,9,4,4,5.0,5.0,40.0,2,0,0.2838834355354057,0.5465110607382241,-0.018718628351942,-0.1206366897560676,-0.4223234140095673,-0.9501524586967878,-0.5931460976547601
20240101MYJ06,9,5,4,6.0,6.0,40.0,2,1,-0.4078184164162581,-0.2923836803219402,-0.6434476615752137,-0.8342530594149423,1.3266703399949666,-0.944408733932358,1.2867716680097787
20240101MYJ07,9,6,4,5.0,5.0,40.0,2,0,0.0293744696158244,-0.0733889783486902,0.5230484563803776,0.285693814977237,-1.0380359588018429,-0.3811224684967778,1.0564428184106558
20240101MYJ08,9,7,4,3.0,3.0,40.0,2,1,-0.730115287221692,-0.8582492207859234,-0.4899598836256884,-0.7488685135142942,-1.2092881281516326,-0.5660708365752624,0.7233642332556177
20240101MYJ09,9,8,4,4.0,4.0,40.0,1,1,0.6234795402329106,0.6308429557619156,0.3514955426536337,0.1755943831161024,-0.95986782685728,-0.8249999976173761,0.1790287185098885
20240101MYJ10,9,9,4,2.0,2.0,40.0,0,0,0.334873177172342,0.355564937624479,0.7851741367183226,0.6938048790205431,-0.9108036875238924,1.2257418376834386,1.2455047375590451
20240101MYJ12,9,11,4,3.0,3.0,40.0,0,1,0.6118276309034263,0.2465478392474819,0.2708979316168282,0.344113178099003,-1.2423226871816284,-1.0789374896038022,0.6192217557725974
20240101KJM01,5,0,6,1.0,1.0,43.0,2,0,0.1862176372842084,0.3405332395008561,-1.1113292124158878,-0.7017718058843224,1.2004241454265834,-1.249406680065865,0.720777796943915
20240101KJM02,5,1,6,1.0,1.0,43.0,2,0,-1.248987180143683,-1.073466378161171,-0.8807697463640957,-0.6510422134486766,-0.6928905999685876,0.6546628796512303,-0.0682311767618592
20240101KJM03,5,2,6,1.0,1.0,43.0,2,0,0.5936433273077509,0.1142769597939777,0.7000837015514336,0.5077559540321948,0.3243146037441846,0.689173751129514,-0.1855674047562906
20240101KJM04,5,3,2,5.0,3.0,43.0,1,1,0.5649501011131804,0.7087135422160992,0.1969061915764736,-0.062678011403357,0.5650195573454047,-1.0848031579649655,0.3497273189953269
20240101KJM05,5,4,6,3.0,3.0,43.0,0,1,0.8854002574085955,1.1975731329616504,0.7883112584038287,0.5143006153526168,1.2949407042828176,0.8975463901511999,-0.6338656910463933
20240101KJM06,5,5,6,4.0,3.0,43.0,0,1,0.727003112367394,0.651438681755498,1.5394310890791487,1.4984476831296538,0.5008753313722205,1.14710697584656,-1.1353820044184664
20240101KJM07,5,6,8,5.0,5.0,43.0,1,0,0.2601156326497013,0.1237253576156187,0.580622565799724,0.2818615714235078,-0.6725653713281506,0.8879243643543062,-0.6454972243678947
20240101KJM08,5,7,2,3.0,3.0,43.0,0,1,0.0829980659304612,0.1948272093289245,-0.3058041713462139,-0.2591481461679203,0.2389662150221116,0.5545982550743898,-1.3194558937007488
20240101KJM09,5,8,8,6.0,5.0,43.0,0,0,1.2845047344579965,0.9641936240567764,1.1697507215224532,0.8820251613825936,0.1871145891535388,-0.4421853527505496,1.463583445770092
20240101KJM10,5,9,6,4.0,3.0,43.0,1,1,-0.6954258498255025,-0.6982941001378696,-1.0182645231121956,-1.075288695609445,1.076749151345489,-0.3822187714226749,0.24235748647023
20240101KJM11,5,10,6,6.0,5.0,43.0,0,0,0.6808435460631214,1.3012560047743085,0.4373841419600426,0.1602999929686079,-0.798772457882271,-1.1448531298804936,0.2279329939018585
